,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,4,3,3,2,1.333,1.500,0.889,1.059
1,"(15, 24]","(5, 10]",Female,1,1,1,1,1.000,1.000,1.000,2.001
2,"(15, 24]","(10, 15]",Female,3,6,2,2,0.500,1.000,0.500,0.613
3,"(15, 24]","(10, 15]",Male,9,9,9,19,1.000,0.474,2.111,1.316
4,"(15, 24]","(15, 20]",Female,7,12,3,9,0.583,0.333,1.750,1.436
5,"(15, 24]","(15, 20]",Male,12,14,55,75,0.857,0.733,1.169,0.508
6,"(15, 24]","(20, 25]",Female,4,6,1,3,0.667,0.333,2.000,2.648
7,"(15, 24]","(20, 25]",Male,5,8,19,17,0.625,1.118,0.559,0.370
8,"(15, 24]","(25, 30]",Male,1,3,7,2,0.333,3.500,0.095,0.134
9,"(24, 34]","(0, 5]",Female,7,5,5,8,1.400,0.625,2.240,1.834
10,"(24, 34]","(0, 5]",Male,1,3,5,4,0.333,1.250,0.267,0.356
11,"(24, 34]","(5, 10]",Female,3,6,5,7,0.500,0.714,0.700,0.644
12,"(24, 34]","(10, 15]",Female,2,10,2,6,0.200,0.333,0.600,0.676
13,"(24, 34]","(15, 20]",Male,3,2,3,9,1.500,0.333,4.500,5.092
14,"(24, 34]","(20, 25]",Male,3,6,9,10,0.500,0.900,0.556,0.469
15,"(24, 34]","(25, 30]",Male,3,3,2,5,1.000,0.400,2.500,2.925
16,"(24, 34]","(30, 35]",Male,2,2,7,7,1.000,1.000,1.000,1.135
17,"(34, 54]","(5, 10]",Female,2,3,1,1,0.667,1.000,0.667,1.123
18,"(34, 54]","(10, 15]",Male,1,2,1,6,0.500,0.167,3.000,4.901
19,"(34, 54]","(15, 20]",Male,1,3,2,4,0.333,0.500,0.667,0.963
20,"(34, 54]","(20, 25]",Male,1,3,1,3,0.333,0.333,1.000,1.634
21,"(34, 54]","(30, 35]",Male,1,1,1,4,1.000,0.250,4.000,7.214
22,"(34, 54]","(35, 40]",Male,3,4,3,4,0.750,0.750,1.000,1.081
23,"(34, 54]","(40, 45]",Male,3,2,2,4,1.500,0.500,3.000,3.778
24,"(54, 100]","(35, 40]",Female,1,1,1,2,1.000,0.500,2.000,3.743
25,"(54, 100]","(40, 45]",Male,1,2,2,1,0.500,2.000,0.250,0.433
26,"(54, 100]","(55, 60]",Female,1,1,1,1,1.000,1.000,1.000,2.001
27,"(54, 100]","(70, 75]",Male,4,2,1,1,2.000,1.000,2.000,3.318
