,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,47,30,83,92,1.567,0.902,1.737,0.491
1,"(15, 24]","(15, 22]",Male,33,19,278,246,1.737,1.130,1.537,0.469
2,"(15, 24]","(22, 27]",Female,15,14,43,53,1.071,0.811,1.321,0.564
3,"(15, 24]","(22, 27]",Male,14,11,101,76,1.273,1.329,0.958,0.415
4,"(15, 24]","(27, 32]",Male,5,3,32,19,1.667,1.684,0.990,0.779
5,"(15, 24]","(32, 37]",Female,5,4,3,9,1.250,0.333,3.750,3.552
6,"(15, 24]","(32, 37]",Male,5,3,20,6,1.667,3.333,0.500,0.434
7,"(15, 24]","(37, 42]",Female,7,2,9,3,3.500,3.000,1.167,1.218
8,"(15, 24]","(37, 42]",Male,5,2,14,7,2.500,2.000,1.250,1.197
9,"(15, 24]","(42, 47]",Female,3,1,5,5,3.000,1.000,3.000,3.953
10,"(15, 24]","(42, 47]",Male,5,2,13,7,2.500,1.857,1.346,1.293
11,"(15, 24]","(47, 52]",Female,3,2,2,1,1.500,2.000,0.750,1.146
12,"(24, 34]","(15, 22]",Female,2,2,5,9,1.000,0.556,1.800,2.063
13,"(24, 34]","(15, 22]",Male,21,11,27,39,1.909,0.692,2.758,1.245
14,"(24, 34]","(22, 27]",Female,10,4,28,31,2.500,0.903,2.768,1.795
15,"(24, 34]","(22, 27]",Male,27,15,64,66,1.800,0.970,1.856,0.687
16,"(24, 34]","(27, 32]",Female,11,5,50,49,2.200,1.020,2.156,1.246
17,"(24, 34]","(27, 32]",Male,15,14,59,46,1.071,1.283,0.835,0.354
18,"(24, 34]","(32, 37]",Female,2,2,34,25,1.000,1.360,0.735,0.761
19,"(24, 34]","(32, 37]",Male,14,13,42,33,1.077,1.273,0.846,0.383
20,"(24, 34]","(37, 42]",Male,10,4,22,8,2.500,2.750,0.909,0.657
21,"(24, 34]","(42, 47]",Female,2,3,19,12,0.667,1.583,0.421,0.415
22,"(24, 34]","(47, 52]",Female,2,4,10,3,0.500,3.333,0.150,0.163
23,"(24, 34]","(52, 57]",Female,1,1,5,2,1.000,2.500,0.400,0.658
24,"(24, 34]","(57, 62]",Male,1,1,13,6,1.000,2.167,0.462,0.692
25,"(34, 54]","(15, 22]",Female,1,3,4,9,0.333,0.444,0.750,0.977
26,"(34, 54]","(15, 22]",Male,5,5,10,21,1.000,0.476,2.100,1.558
27,"(34, 54]","(22, 27]",Female,2,7,5,11,0.286,0.455,0.629,0.608
28,"(34, 54]","(22, 27]",Male,15,5,18,32,3.000,0.562,5.333,3.182
29,"(34, 54]","(27, 32]",Female,4,6,19,11,0.667,1.727,0.386,0.290
30,"(34, 54]","(27, 32]",Male,8,9,26,34,0.889,0.765,1.162,0.644
31,"(34, 54]","(32, 37]",Female,5,6,12,21,0.833,0.571,1.458,1.031
32,"(34, 54]","(32, 37]",Male,17,17,36,33,1.000,1.091,0.917,0.387
33,"(34, 54]","(37, 42]",Female,1,3,35,35,0.333,1.000,0.333,0.393
34,"(34, 54]","(37, 42]",Male,14,15,36,34,0.933,1.059,0.881,0.392
35,"(34, 54]","(42, 47]",Female,2,6,37,37,0.333,1.000,0.333,0.283
36,"(34, 54]","(42, 47]",Male,16,12,33,34,1.333,0.971,1.374,0.627
37,"(34, 54]","(47, 52]",Female,4,2,34,41,2.000,0.829,2.412,2.166
38,"(34, 54]","(47, 52]",Male,9,9,38,31,1.000,1.226,0.816,0.434
39,"(34, 54]","(52, 57]",Female,3,1,21,12,3.000,1.750,1.714,2.076
40,"(34, 54]","(52, 57]",Male,5,4,18,12,1.250,1.500,0.833,0.641
41,"(34, 54]","(57, 62]",Female,2,3,18,12,0.667,1.500,0.444,0.439
42,"(34, 54]","(57, 62]",Male,1,1,11,2,1.000,5.500,0.182,0.293
43,"(34, 54]","(62, 67]",Female,4,1,7,5,4.000,1.400,2.857,3.609
44,"(34, 54]","(67, 72]",Female,1,1,2,3,1.000,0.667,1.500,2.526
45,"(34, 54]","(72, 77]",Female,1,1,3,1,1.000,3.000,0.333,0.609
46,"(54, 100]","(32, 37]",Female,1,1,2,4,1.000,0.500,2.000,3.318
47,"(54, 100]","(32, 37]",Male,2,1,4,9,2.000,0.444,4.500,6.143
48,"(54, 100]","(37, 42]",Male,1,2,2,6,0.500,0.333,1.500,2.209
49,"(54, 100]","(42, 47]",Male,1,4,7,15,0.250,0.467,0.536,0.648
50,"(54, 100]","(47, 52]",Female,1,1,4,4,1.000,1.000,1.000,1.582
51,"(54, 100]","(47, 52]",Male,7,5,9,10,1.400,0.900,1.556,1.160
52,"(54, 100]","(52, 57]",Female,3,3,5,5,1.000,1.000,1.000,1.034
53,"(54, 100]","(52, 57]",Male,7,8,5,12,0.875,0.417,2.100,1.563
54,"(54, 100]","(57, 62]",Female,3,3,12,14,1.000,0.857,1.167,1.059
55,"(54, 100]","(57, 62]",Male,7,5,12,17,1.400,0.706,1.983,1.385
56,"(54, 100]","(62, 67]",Male,6,5,10,8,1.200,1.250,0.960,0.740
57,"(54, 100]","(67, 72]",Male,7,8,5,7,0.875,0.714,1.225,0.959
58,"(54, 100]","(72, 77]",Male,2,3,6,1,0.667,6.000,0.111,0.157
59,"(54, 100]","(77, 82]",Female,2,1,12,18,2.000,0.667,3.000,3.844
60,"(54, 100]","(77, 82]",Male,1,5,3,3,0.200,1.000,0.200,0.273
