,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Deployed,407,377,465,497,1.080,0.936,1.154,0.125
1,"(15, 24]","(15, 22]",Deployed,307,232,896,957,1.323,0.936,1.413,0.156
2,"(15, 24]","(15, 22]",Non-Motorist,132,145,129,170,0.910,0.759,1.200,0.210
3,"(15, 24]","(15, 22]",Non-Motorist,67,55,379,380,1.218,0.997,1.221,0.247
4,"(15, 24]","(15, 22]",Not Deployed,330,370,349,461,0.892,0.757,1.178,0.136
5,"(15, 24]","(15, 22]",Not Deployed,243,201,810,827,1.209,0.979,1.234,0.146
6,"(15, 24]","(15, 22]",Unknown,388,380,339,447,1.021,0.758,1.346,0.153
7,"(15, 24]","(15, 22]",Unknown,235,183,846,792,1.284,1.068,1.202,0.146
8,"(15, 24]","(15, 22]",nan,39,40,41,56,0.975,0.732,1.332,0.411
9,"(15, 24]","(15, 22]",nan,32,33,135,120,0.970,1.125,0.862,0.243
10,"(15, 24]","(22, 27]",Deployed,78,67,211,209,1.164,1.010,1.153,0.230
11,"(15, 24]","(22, 27]",Deployed,53,52,255,212,1.019,1.203,0.847,0.188
12,"(15, 24]","(22, 27]",Non-Motorist,35,30,101,102,1.167,0.990,1.178,0.342
13,"(15, 24]","(22, 27]",Non-Motorist,18,12,84,101,1.500,0.832,1.804,0.729
14,"(15, 24]","(22, 27]",Not Deployed,50,46,130,178,1.087,0.730,1.488,0.357
15,"(15, 24]","(22, 27]",Not Deployed,46,36,214,179,1.278,1.196,1.069,0.267
16,"(15, 24]","(22, 27]",Unknown,66,58,148,179,1.138,0.827,1.376,0.299
17,"(15, 24]","(22, 27]",Unknown,38,33,184,159,1.152,1.157,0.995,0.265
18,"(15, 24]","(22, 27]",nan,4,5,14,29,0.800,0.483,1.657,1.238
19,"(15, 24]","(22, 27]",nan,8,7,34,19,1.143,1.789,0.639,0.379
20,"(15, 24]","(27, 32]",Deployed,8,7,59,63,1.143,0.937,1.220,0.672
21,"(15, 24]","(27, 32]",Deployed,12,9,53,47,1.333,1.128,1.182,0.576
22,"(15, 24]","(27, 32]",Non-Motorist,8,4,27,21,2.000,1.286,1.556,1.057
23,"(15, 24]","(27, 32]",Not Deployed,16,9,47,44,1.778,1.068,1.664,0.781
24,"(15, 24]","(27, 32]",Not Deployed,12,1,61,46,12.000,1.326,9.049,9.594
25,"(15, 24]","(27, 32]",Unknown,25,12,46,37,2.083,1.243,1.676,0.700
26,"(15, 24]","(27, 32]",Unknown,8,7,55,43,1.143,1.279,0.894,0.499
27,"(15, 24]","(32, 37]",Deployed,18,10,16,20,1.800,0.800,2.250,1.170
28,"(15, 24]","(32, 37]",Deployed,12,7,27,20,1.714,1.350,1.270,0.714
29,"(15, 24]","(32, 37]",Non-Motorist,8,3,9,7,2.667,1.286,2.074,1.754
30,"(15, 24]","(32, 37]",Non-Motorist,4,1,16,6,4.000,2.667,1.500,1.826
31,"(15, 24]","(32, 37]",Not Deployed,11,12,14,18,0.917,0.778,1.179,0.650
32,"(15, 24]","(32, 37]",Not Deployed,10,7,38,22,1.429,1.727,0.827,0.466
33,"(15, 24]","(32, 37]",Unknown,16,8,24,16,2.000,1.500,1.333,0.723
34,"(15, 24]","(32, 37]",Unknown,15,5,37,22,3.000,1.682,1.784,1.043
35,"(15, 24]","(37, 42]",Deployed,37,23,14,7,1.609,2.000,0.804,0.431
36,"(15, 24]","(37, 42]",Deployed,35,11,28,15,3.182,1.867,1.705,0.807
37,"(15, 24]","(37, 42]",Non-Motorist,17,8,6,4,2.125,1.500,1.417,1.100
38,"(15, 24]","(37, 42]",Non-Motorist,9,2,11,9,4.500,1.222,3.682,3.325
39,"(15, 24]","(37, 42]",Not Deployed,28,16,9,10,1.750,0.900,1.944,1.086
40,"(15, 24]","(37, 42]",Not Deployed,19,6,29,10,3.167,2.900,1.092,0.652
41,"(15, 24]","(37, 42]",Unknown,38,18,4,6,2.111,0.667,3.167,2.241
42,"(15, 24]","(37, 42]",Unknown,19,12,13,7,1.583,1.857,0.853,0.510
43,"(15, 24]","(42, 47]",Deployed,53,17,15,13,3.118,1.154,2.702,1.278
44,"(15, 24]","(42, 47]",Deployed,29,8,29,11,3.625,2.636,1.375,0.737
45,"(15, 24]","(42, 47]",Non-Motorist,13,8,5,3,1.625,1.667,0.975,0.837
46,"(15, 24]","(42, 47]",Non-Motorist,10,2,6,7,5.000,0.857,5.833,5.571
47,"(15, 24]","(42, 47]",Not Deployed,34,19,9,7,1.789,1.286,1.392,0.810
48,"(15, 24]","(42, 47]",Not Deployed,21,7,20,5,3.000,4.000,0.750,0.499
49,"(15, 24]","(42, 47]",Unknown,33,13,11,8,2.538,1.375,1.846,1.053
50,"(15, 24]","(42, 47]",Unknown,19,12,17,6,1.583,2.833,0.559,0.337
51,"(15, 24]","(42, 47]",nan,4,1,2,4,4.000,0.500,8.000,11.321
52,"(15, 24]","(47, 52]",Deployed,37,18,14,10,2.056,1.400,1.468,0.744
