,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Deployed,1,1,1,1,1.000,1.000,1.000,2.001
1,"(15, 24]","(15, 20]",Deployed,5,2,2,1,2.500,2.000,1.250,1.855
2,"(15, 24]","(15, 20]",Deployed,8,9,14,21,0.889,0.667,1.333,0.797
3,"(15, 24]","(15, 20]",Non-Motorist,1,1,4,3,1.000,1.333,0.750,1.206
4,"(15, 24]","(15, 20]",Not Deployed,1,1,6,5,1.000,1.200,0.833,1.283
5,"(15, 24]","(15, 20]",Not Deployed,5,5,12,19,1.000,0.632,1.583,1.162
6,"(15, 24]","(20, 25]",Deployed,3,1,2,2,3.000,1.000,3.000,4.585
7,"(15, 24]","(20, 25]",Deployed,2,3,16,17,0.667,0.941,0.708,0.693
8,"(15, 24]","(20, 25]",Not Deployed,2,1,1,3,2.000,0.333,6.000,10.104
9,"(15, 24]","(20, 25]",Not Deployed,1,1,6,2,1.000,3.000,0.333,0.545
10,"(15, 24]","(20, 25]",Unknown,1,1,3,1,1.000,3.000,0.333,0.609
11,"(15, 24]","(25, 30]",Deployed,2,1,1,2,2.000,0.500,4.000,6.931
12,"(15, 24]","(25, 30]",Not Deployed,1,1,2,2,1.000,1.000,1.000,1.733
13,"(24, 34]","(20, 25]",Deployed,3,2,4,7,1.500,0.571,2.625,2.910
14,"(24, 34]","(20, 25]",Not Deployed,1,2,4,4,0.500,1.000,0.500,0.708
15,"(24, 34]","(25, 30]",Deployed,6,5,3,3,1.200,1.000,1.200,1.221
16,"(24, 34]","(25, 30]",Not Deployed,1,1,3,5,1.000,0.600,1.667,2.654
