,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
493,"(54, 100]","(75, 80]",nan,10,10,1,2,1.000,0.500,2.000,2.610
371,"(34, 54]","(75, 80]",Unknown,32,12,8,1,2.667,8.000,0.333,0.371
492,"(54, 100]","(75, 80]",Unknown,231,172,31,23,1.343,1.348,0.996,0.296
491,"(54, 100]","(75, 80]",Unknown,89,66,76,45,1.348,1.689,0.798,0.202
372,"(34, 54]","(75, 80]",Unknown,22,9,14,4,2.444,3.500,0.698,0.484
232,"(24, 34]","(75, 80]",Unknown,7,1,4,1,7.000,4.000,1.750,2.708
370,"(34, 54]","(75, 80]",Not Deployed,12,4,5,1,3.000,5.000,0.600,0.744
489,"(54, 100]","(75, 80]",Not Deployed,23,14,25,17,1.643,1.471,1.117,0.519
490,"(54, 100]","(75, 80]",Not Deployed,75,59,8,2,1.271,4.000,0.318,0.258
368,"(34, 54]","(75, 80]",Non-Motorist,116,40,28,8,2.900,3.500,0.829,0.368
369,"(34, 54]","(75, 80]",Non-Motorist,48,14,27,11,3.429,2.455,1.397,0.659
230,"(24, 34]","(75, 80]",Non-Motorist,20,5,11,1,4.000,11.000,0.364,0.421
487,"(54, 100]","(75, 80]",Non-Motorist,259,147,228,136,1.762,1.676,1.051,0.166
488,"(54, 100]","(75, 80]",Non-Motorist,707,508,110,65,1.392,1.692,0.822,0.143
231,"(24, 34]","(75, 80]",Non-Motorist,16,2,14,3,8.000,4.667,1.714,1.688
107,"(15, 24]","(75, 80]",Non-Motorist,18,1,8,1,18.000,8.000,2.250,3.324
367,"(34, 54]","(75, 80]",Deployed,7,2,2,1,3.500,2.000,1.750,2.563
485,"(54, 100]","(75, 80]",Deployed,9,4,14,9,2.250,1.556,1.446,1.069
486,"(54, 100]","(75, 80]",Deployed,56,52,2,2,1.077,1.000,1.077,1.098
