,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,71,72,114,145,0.986,0.786,1.254,0.269
1,"(15, 24]","(15, 22]",Male,74,49,271,260,1.510,1.042,1.449,0.304
2,"(15, 24]","(22, 27]",Female,20,20,75,78,1.000,0.962,1.040,0.373
3,"(15, 24]","(22, 27]",Male,17,19,124,111,0.895,1.117,0.801,0.290
4,"(15, 24]","(27, 32]",Female,7,6,25,26,1.167,0.962,1.213,0.758
5,"(15, 24]","(27, 32]",Male,2,1,44,35,2.000,1.257,1.591,1.983
6,"(15, 24]","(32, 37]",Female,7,3,8,10,2.333,0.800,2.917,2.447
7,"(15, 24]","(32, 37]",Male,5,4,13,8,1.250,1.625,0.769,0.622
8,"(15, 24]","(37, 42]",Female,4,1,7,3,4.000,2.333,1.714,2.254
9,"(15, 24]","(37, 42]",Male,5,4,3,4,1.250,0.750,1.667,1.696
10,"(15, 24]","(42, 47]",Male,5,2,9,2,2.500,4.500,0.556,0.637
11,"(15, 24]","(47, 52]",Male,2,1,5,1,2.000,5.000,0.400,0.658
12,"(15, 24]","(52, 57]",Female,2,1,1,1,2.000,1.000,2.000,3.743
13,"(24, 34]","(15, 22]",Female,2,2,16,14,1.000,1.143,0.875,0.933
14,"(24, 34]","(15, 22]",Male,10,14,31,34,0.714,0.912,0.783,0.380
15,"(24, 34]","(22, 27]",Female,13,16,42,53,0.812,0.792,1.025,0.441
16,"(24, 34]","(22, 27]",Male,30,37,92,100,0.811,0.920,0.881,0.255
17,"(24, 34]","(27, 32]",Female,13,18,52,52,0.722,1.000,0.722,0.301
18,"(24, 34]","(27, 32]",Male,15,12,77,71,1.250,1.085,1.153,0.488
19,"(24, 34]","(32, 37]",Female,4,7,36,45,0.571,0.800,0.714,0.477
20,"(24, 34]","(32, 37]",Male,13,9,31,27,1.444,1.148,1.258,0.641
21,"(24, 34]","(37, 42]",Female,5,2,17,15,2.500,1.133,2.206,2.007
22,"(24, 34]","(37, 42]",Male,5,3,12,11,1.667,1.091,1.528,1.287
23,"(24, 34]","(47, 52]",Female,5,4,5,6,1.250,0.833,1.500,1.358
24,"(24, 34]","(47, 52]",Male,2,1,9,2,2.000,4.500,0.444,0.646
25,"(24, 34]","(57, 62]",Male,2,2,3,4,1.000,0.750,1.333,1.679
26,"(34, 54]","(15, 22]",Male,1,2,8,15,0.500,0.533,0.938,1.220
27,"(34, 54]","(22, 27]",Female,5,8,6,15,0.625,0.400,1.562,1.170
28,"(34, 54]","(22, 27]",Male,2,5,17,23,0.400,0.739,0.541,0.485
29,"(34, 54]","(27, 32]",Female,3,6,14,20,0.500,0.700,0.714,0.564
30,"(34, 54]","(27, 32]",Male,12,11,22,21,1.091,1.048,1.041,0.541
31,"(34, 54]","(32, 37]",Female,5,6,20,32,0.833,0.625,1.333,0.895
32,"(34, 54]","(32, 37]",Male,11,10,27,30,1.100,0.900,1.222,0.628
33,"(34, 54]","(37, 42]",Female,2,2,21,28,1.000,0.750,1.333,1.389
34,"(34, 54]","(37, 42]",Male,9,7,21,24,1.286,0.875,1.469,0.864
35,"(34, 54]","(42, 47]",Female,1,3,17,21,0.333,0.810,0.412,0.495
36,"(34, 54]","(42, 47]",Male,12,11,10,9,1.091,1.111,0.982,0.611
37,"(34, 54]","(47, 52]",Female,4,5,10,17,0.800,0.588,1.360,1.063
38,"(34, 54]","(47, 52]",Male,10,4,15,12,2.500,1.250,2.000,1.418
39,"(34, 54]","(52, 57]",Female,3,2,7,10,1.500,0.700,2.143,2.226
40,"(34, 54]","(52, 57]",Male,2,1,12,12,2.000,1.000,2.000,2.584
41,"(34, 54]","(57, 62]",Male,3,1,4,3,3.000,1.333,2.250,3.117
42,"(34, 54]","(62, 67]",Female,6,2,4,2,3.000,2.000,1.500,1.787
43,"(54, 100]","(27, 32]",Female,1,2,1,2,0.500,0.500,1.000,1.733
44,"(54, 100]","(42, 47]",Female,1,2,1,3,0.500,0.333,1.500,2.526
45,"(54, 100]","(47, 52]",Female,1,6,1,2,0.167,0.500,0.333,0.545
46,"(54, 100]","(52, 57]",Female,1,7,7,14,0.143,0.500,0.286,0.333
47,"(54, 100]","(52, 57]",Male,5,10,4,7,0.500,0.571,0.875,0.730
48,"(54, 100]","(62, 67]",Female,2,3,8,10,0.667,0.800,0.833,0.858
49,"(54, 100]","(62, 67]",Male,2,3,5,3,0.667,1.667,0.400,0.468
50,"(54, 100]","(67, 72]",Female,7,7,12,15,1.000,0.800,1.250,0.827
51,"(54, 100]","(67, 72]",Male,6,6,3,4,1.000,0.750,1.333,1.278
52,"(54, 100]","(72, 77]",Female,4,3,17,19,1.333,0.895,1.490,1.244
53,"(54, 100]","(72, 77]",Male,6,10,2,2,0.600,1.000,0.600,0.676
54,"(54, 100]","(77, 82]",Female,6,4,17,16,1.500,1.062,1.412,1.038
55,"(54, 100]","(77, 82]",Male,5,6,3,4,0.833,0.750,1.111,1.084
56,"(54, 100]","(82, 87]",Male,2,4,1,1,0.500,1.000,0.500,0.830
57,"(54, 100]","(87, 92]",Female,2,2,6,4,1.000,1.500,0.667,0.794
