,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,106,100,182,259,1.060,0.703,1.508,0.267
1,"(15, 24]","(15, 22]",Male,96,79,781,910,1.215,0.858,1.416,0.237
2,"(15, 24]","(22, 27]",Female,22,24,112,153,0.917,0.732,1.252,0.406
3,"(15, 24]","(22, 27]",Male,27,23,296,310,1.174,0.955,1.229,0.368
4,"(15, 24]","(27, 32]",Female,11,8,45,50,1.375,0.900,1.528,0.780
5,"(15, 24]","(32, 37]",Female,7,2,17,15,3.500,1.133,3.088,2.711
6,"(15, 24]","(32, 37]",Male,7,3,41,26,2.333,1.577,1.480,1.089
7,"(15, 24]","(37, 42]",Female,3,4,10,8,0.750,1.250,0.600,0.540
8,"(15, 24]","(37, 42]",Male,7,4,22,17,1.750,1.294,1.352,0.956
9,"(15, 24]","(42, 47]",Female,1,1,6,6,1.000,1.000,1.000,1.528
10,"(15, 24]","(42, 47]",Male,6,1,25,10,6.000,2.500,2.400,2.746
11,"(24, 34]","(15, 22]",Female,11,13,26,37,0.846,0.703,1.204,0.585
12,"(24, 34]","(15, 22]",Male,20,25,107,121,0.800,0.884,0.905,0.300
13,"(24, 34]","(22, 27]",Female,23,26,63,84,0.885,0.750,1.179,0.395
14,"(24, 34]","(22, 27]",Male,41,45,227,288,0.911,0.788,1.156,0.276
15,"(24, 34]","(27, 32]",Female,17,25,61,67,0.680,0.910,0.747,0.272
16,"(24, 34]","(27, 32]",Male,36,29,157,173,1.241,0.908,1.368,0.379
17,"(24, 34]","(32, 37]",Female,6,6,41,50,1.000,0.820,1.220,0.752
18,"(24, 34]","(32, 37]",Male,16,13,65,67,1.231,0.970,1.269,0.526
19,"(24, 34]","(37, 42]",Female,12,5,23,22,2.400,1.045,2.296,1.405
20,"(24, 34]","(37, 42]",Male,8,7,28,29,1.143,0.966,1.184,0.691
21,"(24, 34]","(42, 47]",Female,1,4,19,10,0.250,1.900,0.132,0.156
22,"(24, 34]","(42, 47]",Male,3,2,24,13,1.500,1.846,0.812,0.794
23,"(24, 34]","(47, 52]",Female,4,1,6,2,4.000,3.000,1.333,1.847
24,"(24, 34]","(47, 52]",Male,3,2,16,8,1.500,2.000,0.750,0.759
25,"(24, 34]","(52, 57]",Female,1,2,3,1,0.500,3.000,0.167,0.281
26,"(24, 34]","(57, 62]",Male,1,1,3,2,1.000,1.500,0.667,1.123
27,"(34, 54]","(15, 22]",Female,2,8,3,10,0.250,0.300,0.833,0.858
28,"(34, 54]","(15, 22]",Male,2,3,24,57,0.667,0.421,1.583,1.498
29,"(34, 54]","(22, 27]",Female,7,8,10,23,0.875,0.435,2.013,1.295
30,"(34, 54]","(22, 27]",Male,6,9,58,87,0.667,0.667,1.000,0.556
31,"(34, 54]","(27, 32]",Female,9,9,19,37,1.000,0.514,1.947,1.074
32,"(34, 54]","(27, 32]",Male,12,24,50,64,0.500,0.781,0.640,0.258
33,"(34, 54]","(32, 37]",Female,6,7,27,51,0.857,0.529,1.619,0.983
34,"(34, 54]","(32, 37]",Male,13,23,46,88,0.565,0.523,1.081,0.427
35,"(34, 54]","(37, 42]",Female,4,3,41,75,1.333,0.547,2.439,1.926
36,"(34, 54]","(37, 42]",Male,22,31,67,93,0.710,0.720,0.985,0.321
37,"(34, 54]","(42, 47]",Female,6,11,40,49,0.545,0.816,0.668,0.369
38,"(34, 54]","(42, 47]",Male,14,20,60,62,0.700,0.968,0.723,0.286
39,"(34, 54]","(47, 52]",Female,4,3,35,38,1.333,0.921,1.448,1.159
40,"(34, 54]","(47, 52]",Male,11,11,47,37,1.000,1.270,0.787,0.380
41,"(34, 54]","(52, 57]",Female,2,4,13,14,0.500,0.929,0.538,0.511
42,"(34, 54]","(52, 57]",Male,5,4,21,25,1.250,0.840,1.488,1.094
43,"(34, 54]","(57, 62]",Female,1,1,5,9,1.000,0.556,1.800,2.738
44,"(34, 54]","(57, 62]",Male,3,3,10,6,1.000,1.667,0.600,0.580
45,"(34, 54]","(62, 67]",Female,1,1,3,3,1.000,1.000,1.000,1.634
46,"(54, 100]","(22, 27]",Male,2,1,1,8,2.000,0.125,16.000,25.935
47,"(54, 100]","(27, 32]",Male,1,1,2,8,1.000,0.250,4.000,6.484
48,"(54, 100]","(32, 37]",Male,1,3,3,9,0.333,0.333,1.000,1.334
49,"(54, 100]","(37, 42]",Male,1,1,4,12,1.000,0.333,3.000,4.585
50,"(54, 100]","(42, 47]",Female,1,2,3,5,0.500,0.600,0.833,1.189
51,"(54, 100]","(42, 47]",Male,5,4,6,7,1.250,0.857,1.458,1.273
52,"(54, 100]","(52, 57]",Male,4,4,12,13,1.000,0.923,1.083,0.882
53,"(54, 100]","(57, 62]",Male,2,3,6,9,0.667,0.667,1.000,1.055
54,"(54, 100]","(62, 67]",Male,2,1,1,3,2.000,0.333,6.000,10.104
55,"(54, 100]","(67, 72]",Female,1,1,7,3,1.000,2.333,0.429,0.675
56,"(54, 100]","(67, 72]",Male,1,3,1,2,0.333,0.500,0.667,1.123
57,"(54, 100]","(77, 82]",Female,1,1,2,1,1.000,2.000,0.500,0.936
