,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
87,"(24, 34]","(32, 37]",Unknown,74,37,247,207,2.000,1.193,1.676,0.382
86,"(24, 34]","(32, 37]",Unknown,52,32,190,170,1.625,1.118,1.454,0.368
206,"(54, 100]","(32, 37]",Unknown,14,61,15,39,0.230,0.385,0.597,0.255
142,"(34, 54]","(32, 37]",Unknown,105,90,153,174,1.167,0.879,1.327,0.250
141,"(34, 54]","(32, 37]",Unknown,43,46,118,161,0.935,0.733,1.275,0.318
207,"(54, 100]","(32, 37]",Unknown,7,13,15,38,0.538,0.395,1.364,0.766
26,"(15, 24]","(32, 37]",Unknown,21,11,123,77,1.909,1.597,1.195,0.481
25,"(15, 24]","(32, 37]",Unknown,37,25,60,50,1.480,1.200,1.233,0.402
84,"(24, 34]","(32, 37]",Not Deployed,1,3,8,10,0.333,0.800,0.417,0.521
85,"(24, 34]","(32, 37]",Not Deployed,3,3,14,11,1.000,1.273,0.786,0.716
205,"(54, 100]","(32, 37]",Not Deployed,3,4,2,3,0.750,0.667,1.125,1.340
140,"(34, 54]","(32, 37]",Not Deployed,7,3,10,9,2.333,1.111,2.100,1.744
82,"(24, 34]","(32, 37]",Non-Motorist,96,96,505,574,1.000,0.880,1.137,0.187
24,"(15, 24]","(32, 37]",Non-Motorist,83,38,294,175,2.184,1.680,1.300,0.291
204,"(54, 100]","(32, 37]",Non-Motorist,15,52,44,115,0.288,0.383,0.754,0.261
203,"(54, 100]","(32, 37]",Non-Motorist,59,168,36,75,0.351,0.480,0.732,0.189
139,"(34, 54]","(32, 37]",Non-Motorist,162,125,286,367,1.296,0.779,1.663,0.252
83,"(24, 34]","(32, 37]",Non-Motorist,108,68,472,360,1.588,1.311,1.211,0.215
138,"(34, 54]","(32, 37]",Non-Motorist,75,83,242,328,0.904,0.738,1.225,0.229
23,"(15, 24]","(32, 37]",Non-Motorist,92,50,173,123,1.840,1.407,1.308,0.284
137,"(34, 54]","(32, 37]",Deployed,2,1,3,7,2.000,0.429,4.667,6.564
81,"(24, 34]","(32, 37]",Deployed,2,2,5,5,1.000,1.000,1.000,1.184
22,"(15, 24]","(32, 37]",Deployed,1,1,2,2,1.000,1.000,1.000,1.733
