,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
198,"(54, 100]","(22, 27]",Unknown,1,10,13,32,0.100,0.406,0.246,0.271
197,"(54, 100]","(22, 27]",Unknown,14,36,6,20,0.389,0.300,1.296,0.731
131,"(34, 54]","(22, 27]",Unknown,34,36,105,188,0.944,0.559,1.691,0.462
130,"(34, 54]","(22, 27]",Unknown,38,69,38,79,0.551,0.481,1.145,0.328
15,"(15, 24]","(22, 27]",Unknown,109,94,329,383,1.160,0.859,1.350,0.226
16,"(15, 24]","(22, 27]",Unknown,116,68,828,700,1.706,1.183,1.442,0.243
71,"(24, 34]","(22, 27]",Unknown,123,106,540,554,1.160,0.975,1.190,0.183
70,"(24, 34]","(22, 27]",Unknown,97,83,168,249,1.169,0.675,1.732,0.323
68,"(24, 34]","(22, 27]",Not Deployed,4,2,6,10,2.000,0.600,3.333,3.365
129,"(34, 54]","(22, 27]",Not Deployed,2,2,6,5,1.000,1.200,0.833,0.975
128,"(34, 54]","(22, 27]",Not Deployed,2,3,1,2,0.667,0.500,1.333,2.038
69,"(24, 34]","(22, 27]",Not Deployed,8,4,38,33,2.000,1.152,1.737,1.144
14,"(15, 24]","(22, 27]",Not Deployed,6,2,37,30,3.000,1.233,2.432,2.078
13,"(15, 24]","(22, 27]",Not Deployed,5,6,18,20,0.833,0.900,0.926,0.638
67,"(24, 34]","(22, 27]",Non-Motorist,372,304,1393,1426,1.224,0.977,1.253,0.125
66,"(24, 34]","(22, 27]",Non-Motorist,209,225,564,700,0.929,0.806,1.153,0.141
126,"(34, 54]","(22, 27]",Non-Motorist,83,161,102,178,0.516,0.573,0.900,0.171
127,"(34, 54]","(22, 27]",Non-Motorist,83,103,245,368,0.806,0.666,1.210,0.213
12,"(15, 24]","(22, 27]",Non-Motorist,241,164,2500,2195,1.470,1.139,1.290,0.150
195,"(54, 100]","(22, 27]",Non-Motorist,37,146,24,93,0.253,0.258,0.982,0.293
196,"(54, 100]","(22, 27]",Non-Motorist,10,37,44,141,0.270,0.312,0.866,0.346
11,"(15, 24]","(22, 27]",Non-Motorist,324,304,1392,1480,1.066,0.941,1.133,0.115
10,"(15, 24]","(22, 27]",Deployed,4,3,16,18,1.333,0.889,1.500,1.258
65,"(24, 34]","(22, 27]",Deployed,10,4,16,16,2.500,1.000,2.500,1.728
125,"(34, 54]","(22, 27]",Deployed,2,2,2,1,1.000,2.000,0.500,0.791
64,"(24, 34]","(22, 27]",Deployed,3,5,2,8,0.600,0.250,2.400,2.586
9,"(15, 24]","(22, 27]",Deployed,3,3,5,9,1.000,0.556,1.800,1.782
