,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
221,"(54, 100]","(47, 52]",Unknown,18,22,20,30,0.818,0.667,1.227,0.530
164,"(34, 54]","(47, 52]",Unknown,32,29,65,56,1.103,1.161,0.951,0.303
40,"(15, 24]","(47, 52]",Unknown,16,9,14,7,1.778,2.000,0.889,0.555
41,"(15, 24]","(47, 52]",Unknown,11,3,24,6,3.667,4.000,0.917,0.731
220,"(54, 100]","(47, 52]",Unknown,24,62,15,42,0.387,0.357,1.084,0.421
102,"(24, 34]","(47, 52]",Unknown,19,4,28,14,4.750,2.000,2.375,1.525
103,"(24, 34]","(47, 52]",Unknown,11,6,37,22,1.833,1.682,1.090,0.629
163,"(34, 54]","(47, 52]",Unknown,16,18,130,148,0.889,0.878,1.012,0.372
219,"(54, 100]","(47, 52]",Not Deployed,2,2,2,5,1.000,0.400,2.500,3.262
161,"(34, 54]","(47, 52]",Not Deployed,4,3,7,7,1.333,1.000,1.333,1.245
162,"(34, 54]","(47, 52]",Not Deployed,4,4,1,2,1.000,0.500,2.000,2.830
218,"(54, 100]","(47, 52]",Non-Motorist,78,106,69,113,0.736,0.611,1.205,0.264
217,"(54, 100]","(47, 52]",Non-Motorist,77,194,65,131,0.397,0.496,0.800,0.167
38,"(15, 24]","(47, 52]",Non-Motorist,59,20,47,21,2.950,2.238,1.318,0.490
39,"(15, 24]","(47, 52]",Non-Motorist,22,7,117,41,3.143,2.854,1.101,0.521
159,"(34, 54]","(47, 52]",Non-Motorist,63,62,500,498,1.016,1.004,1.012,0.199
101,"(24, 34]","(47, 52]",Non-Motorist,23,8,86,37,2.875,2.324,1.237,0.566
100,"(24, 34]","(47, 52]",Non-Motorist,48,32,55,36,1.500,1.528,0.982,0.311
160,"(34, 54]","(47, 52]",Non-Motorist,89,93,159,114,0.957,1.395,0.686,0.136
