,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
185,"(34, 54]","(72, 77]",Unknown,12,4,12,9,3.000,1.333,2.250,1.638
186,"(34, 54]","(72, 77]",Unknown,5,2,16,10,2.500,1.600,1.562,1.453
250,"(54, 100]","(72, 77]",Unknown,68,72,208,250,0.944,0.832,1.135,0.227
251,"(54, 100]","(72, 77]",Unknown,52,70,21,27,0.743,0.778,0.955,0.332
249,"(54, 100]","(72, 77]",Not Deployed,1,7,12,19,0.143,0.632,0.226,0.256
56,"(15, 24]","(72, 77]",Non-Motorist,3,2,11,2,1.500,5.500,0.273,0.326
118,"(24, 34]","(72, 77]",Non-Motorist,3,1,14,11,3.000,1.273,2.357,2.885
183,"(34, 54]","(72, 77]",Non-Motorist,14,8,34,17,1.750,2.000,0.875,0.469
184,"(34, 54]","(72, 77]",Non-Motorist,5,1,25,6,5.000,4.167,1.200,1.424
247,"(54, 100]","(72, 77]",Non-Motorist,176,256,793,919,0.688,0.863,0.797,0.096
248,"(54, 100]","(72, 77]",Non-Motorist,120,208,74,83,0.577,0.892,0.647,0.131
246,"(54, 100]","(72, 77]",Deployed,1,2,5,7,0.500,0.714,0.700,0.951
