,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
211,"(54, 100]","(37, 42]",Unknown,4,21,16,32,0.190,0.500,0.381,0.239
30,"(15, 24]","(37, 42]",Unknown,48,17,27,13,2.824,2.077,1.359,0.602
31,"(15, 24]","(37, 42]",Unknown,26,10,81,43,2.600,1.884,1.380,0.580
210,"(54, 100]","(37, 42]",Unknown,21,65,10,31,0.323,0.323,1.002,0.445
92,"(24, 34]","(37, 42]",Unknown,17,17,81,83,1.000,0.976,1.025,0.390
93,"(24, 34]","(37, 42]",Unknown,36,21,132,78,1.714,1.692,1.013,0.318
150,"(34, 54]","(37, 42]",Unknown,78,68,152,148,1.147,1.027,1.117,0.233
149,"(34, 54]","(37, 42]",Unknown,49,36,149,171,1.361,0.871,1.562,0.393
147,"(34, 54]","(37, 42]",Not Deployed,4,2,6,6,2.000,1.000,2.000,2.084
29,"(15, 24]","(37, 42]",Not Deployed,3,1,3,1,3.000,3.000,1.000,1.634
90,"(24, 34]","(37, 42]",Not Deployed,1,3,6,6,0.333,1.000,0.333,0.431
91,"(24, 34]","(37, 42]",Not Deployed,3,2,6,3,1.500,2.000,0.750,0.867
148,"(34, 54]","(37, 42]",Not Deployed,4,6,16,16,0.667,1.000,0.667,0.492
209,"(54, 100]","(37, 42]",Non-Motorist,29,55,58,121,0.527,0.479,1.100,0.312
208,"(54, 100]","(37, 42]",Non-Motorist,64,151,29,72,0.424,0.403,1.052,0.285
27,"(15, 24]","(37, 42]",Non-Motorist,124,60,86,47,2.067,1.830,1.129,0.277
146,"(34, 54]","(37, 42]",Non-Motorist,165,130,273,281,1.269,0.972,1.306,0.200
145,"(34, 54]","(37, 42]",Non-Motorist,91,96,378,417,0.948,0.906,1.046,0.178
28,"(15, 24]","(37, 42]",Non-Motorist,64,27,164,88,2.370,1.864,1.272,0.343
89,"(24, 34]","(37, 42]",Non-Motorist,55,27,223,148,2.037,1.507,1.352,0.355
88,"(24, 34]","(37, 42]",Non-Motorist,55,31,218,208,1.774,1.048,1.693,0.423
144,"(34, 54]","(37, 42]",Deployed,4,2,5,6,2.000,0.833,2.400,2.539
143,"(34, 54]","(37, 42]",Deployed,1,2,1,5,0.500,0.200,2.500,4.110
