,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,2,2,1,1,1.000,1.000,1.000,1.733
1,"(24, 34]","(0, 5]",Female,5,6,4,9,0.833,0.444,1.875,1.602
2,"(24, 34]","(0, 5]",Male,4,4,2,3,1.000,0.667,1.500,1.734
3,"(24, 34]","(5, 10]",Male,2,3,1,4,0.667,0.250,2.667,3.851
4,"(24, 34]","(35, 40]",Male,1,1,2,1,1.000,2.000,0.500,0.936
5,"(34, 54]","(0, 5]",Female,1,4,2,6,0.250,0.333,0.750,1.039
6,"(34, 54]","(5, 10]",Female,3,9,3,5,0.333,0.600,0.556,0.550
7,"(34, 54]","(5, 10]",Male,4,6,4,6,0.667,0.667,1.000,0.914
8,"(34, 54]","(10, 15]",Female,6,3,3,3,2.000,1.000,2.000,2.163
9,"(34, 54]","(10, 15]",Male,3,7,5,5,0.429,1.000,0.429,0.402
10,"(54, 100]","(35, 40]",Male,2,2,1,1,1.000,1.000,1.000,1.733
11,"(54, 100]","(60, 65]",Male,3,2,1,1,1.500,1.000,1.500,2.526
12,"(54, 100]","(70, 75]",Male,3,2,1,1,1.500,1.000,1.500,2.526
