,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
105,"(34, 54]","(40, 45]",Unknown,1,1,2,1,1.000,2.000,0.500,0.936
69,"(24, 34]","(40, 45]",Not Deployed,4,1,7,4,4.000,1.750,2.286,2.932
103,"(34, 54]","(40, 45]",Not Deployed,3,3,6,4,1.000,1.500,0.667,0.695
104,"(34, 54]","(40, 45]",Not Deployed,4,8,14,11,0.500,1.273,0.393,0.289
121,"(54, 100]","(40, 45]",Not Deployed,2,2,1,2,1.000,0.500,2.000,3.164
102,"(34, 54]","(40, 45]",Non-Motorist,2,3,2,4,0.667,0.500,1.333,1.679
30,"(15, 24]","(40, 45]",Deployed,1,1,3,4,1.000,0.750,1.333,2.144
67,"(24, 34]","(40, 45]",Deployed,1,1,2,4,1.000,0.500,2.000,3.318
68,"(24, 34]","(40, 45]",Deployed,6,5,11,8,1.200,1.375,0.873,0.668
100,"(34, 54]","(40, 45]",Deployed,3,3,7,12,1.000,0.583,1.714,1.622
101,"(34, 54]","(40, 45]",Deployed,25,19,17,18,1.316,0.944,1.393,0.638
120,"(54, 100]","(40, 45]",Deployed,5,6,1,2,0.833,0.500,1.667,2.279
