,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,23,20,25,17,1.150,1.471,0.782,0.345
1,"(15, 24]","(0, 5]",Male,16,11,14,12,1.455,1.167,1.247,0.695
2,"(15, 24]","(5, 10]",Female,6,5,11,5,1.200,2.200,0.545,0.443
3,"(15, 24]","(5, 10]",Male,5,5,10,9,1.000,1.111,0.900,0.705
4,"(15, 24]","(10, 15]",Female,24,33,12,24,0.727,0.500,1.455,0.650
5,"(15, 24]","(10, 15]",Male,64,78,100,108,0.821,0.926,0.886,0.199
6,"(15, 24]","(15, 20]",Female,77,106,62,99,0.726,0.626,1.160,0.262
7,"(15, 24]","(15, 20]",Male,209,213,518,677,0.981,0.765,1.282,0.159
8,"(15, 24]","(20, 25]",Female,24,41,27,39,0.585,0.692,0.846,0.306
9,"(15, 24]","(20, 25]",Male,44,41,218,285,1.073,0.765,1.403,0.337
10,"(15, 24]","(25, 30]",Female,6,3,13,16,2.000,0.812,2.462,1.972
11,"(15, 24]","(25, 30]",Male,13,15,45,64,0.867,0.703,1.233,0.529
12,"(15, 24]","(30, 35]",Female,2,1,5,6,2.000,0.833,2.400,3.281
13,"(15, 24]","(30, 35]",Male,6,2,18,20,3.000,0.900,3.333,2.934
14,"(15, 24]","(35, 40]",Female,6,4,1,1,1.500,1.000,1.500,2.333
15,"(15, 24]","(35, 40]",Male,6,3,10,10,2.000,1.000,2.000,1.676
16,"(15, 24]","(40, 45]",Female,3,3,2,1,1.000,2.000,0.500,0.736
17,"(15, 24]","(40, 45]",Male,3,1,10,4,3.000,2.500,1.200,1.558
18,"(15, 24]","(45, 50]",Male,4,1,5,3,4.000,1.667,2.400,3.207
19,"(15, 24]","(65, 70]",Female,1,2,1,1,0.500,1.000,0.500,0.936
20,"(24, 34]","(0, 5]",Female,26,28,22,30,0.929,0.733,1.266,0.499
21,"(24, 34]","(0, 5]",Male,32,18,23,17,1.778,1.353,1.314,0.575
22,"(24, 34]","(5, 10]",Female,25,30,20,29,0.833,0.690,1.208,0.484
23,"(24, 34]","(5, 10]",Male,14,21,26,31,0.667,0.839,0.795,0.349
24,"(24, 34]","(10, 15]",Female,15,25,10,18,0.600,0.556,1.080,0.556
25,"(24, 34]","(10, 15]",Male,7,14,15,20,0.500,0.750,0.667,0.385
26,"(24, 34]","(15, 20]",Female,6,15,3,12,0.400,0.250,1.600,1.292
27,"(24, 34]","(15, 20]",Male,21,30,50,72,0.700,0.694,1.008,0.345
28,"(24, 34]","(20, 25]",Female,15,14,6,15,1.071,0.400,2.679,1.638
29,"(24, 34]","(20, 25]",Male,28,33,89,113,0.848,0.788,1.077,0.321
30,"(24, 34]","(25, 30]",Female,8,15,6,8,0.533,0.750,0.711,0.496
31,"(24, 34]","(25, 30]",Male,20,33,53,75,0.606,0.707,0.858,0.291
32,"(24, 34]","(30, 35]",Female,5,1,6,4,5.000,1.500,3.333,4.242
33,"(24, 34]","(30, 35]",Male,11,11,32,46,1.000,0.696,1.438,0.700
34,"(24, 34]","(35, 40]",Female,3,1,3,8,3.000,0.375,8.000,10.716
35,"(24, 34]","(35, 40]",Male,5,4,14,9,1.250,1.556,0.804,0.640
36,"(24, 34]","(40, 45]",Female,1,1,2,3,1.000,0.667,1.500,2.526
37,"(24, 34]","(40, 45]",Male,4,4,8,11,1.000,0.727,1.375,1.165
38,"(24, 34]","(45, 50]",Female,3,2,2,1,1.500,2.000,0.750,1.146
39,"(24, 34]","(45, 50]",Male,3,2,4,4,1.500,1.000,1.500,1.734
40,"(24, 34]","(50, 55]",Female,2,1,1,1,2.000,1.000,2.000,3.743
41,"(24, 34]","(50, 55]",Male,2,4,3,1,0.500,3.000,0.167,0.241
42,"(24, 34]","(55, 60]",Male,5,2,2,2,2.500,1.000,2.500,3.262
43,"(34, 54]","(0, 5]",Female,7,14,6,13,0.500,0.462,1.083,0.735
44,"(34, 54]","(0, 5]",Male,3,12,10,15,0.250,0.667,0.375,0.287
45,"(34, 54]","(5, 10]",Female,12,20,9,26,0.600,0.346,1.733,0.926
46,"(34, 54]","(5, 10]",Male,15,33,12,26,0.455,0.462,0.985,0.463
47,"(34, 54]","(10, 15]",Female,10,31,14,27,0.323,0.519,0.622,0.307
48,"(34, 54]","(10, 15]",Male,14,26,17,38,0.538,0.447,1.204,0.535
49,"(34, 54]","(15, 20]",Female,6,16,9,27,0.375,0.333,1.125,0.693
50,"(34, 54]","(15, 20]",Male,6,17,8,36,0.353,0.222,1.588,0.980
51,"(34, 54]","(20, 25]",Male,5,14,14,27,0.357,0.519,0.689,0.426
52,"(34, 54]","(25, 30]",Female,3,7,4,3,0.429,1.333,0.321,0.331
53,"(34, 54]","(25, 30]",Male,10,12,10,16,0.833,0.625,1.333,0.787
54,"(34, 54]","(30, 35]",Male,10,8,16,17,1.250,0.941,1.328,0.784
55,"(34, 54]","(35, 40]",Female,2,6,3,7,0.333,0.429,0.778,0.832
56,"(34, 54]","(35, 40]",Male,11,7,18,25,1.571,0.720,2.183,1.257
57,"(34, 54]","(40, 45]",Male,13,9,10,10,1.444,1.000,1.444,0.903
58,"(34, 54]","(45, 50]",Male,11,10,10,7,1.100,1.429,0.770,0.509
59,"(34, 54]","(50, 55]",Female,2,1,2,1,2.000,2.000,1.000,1.733
60,"(34, 54]","(50, 55]",Male,5,5,4,7,1.000,0.571,1.750,1.561
