,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,6,2,6,5,3.000,1.200,2.500,2.544
1,"(15, 24]","(15, 20]",Male,3,4,9,20,0.750,0.450,1.667,1.440
2,"(15, 24]","(20, 25]",Male,2,2,3,4,1.000,0.750,1.333,1.679
3,"(24, 34]","(0, 5]",Female,13,14,9,13,0.929,0.692,1.341,0.781
4,"(24, 34]","(0, 5]",Male,2,6,7,7,0.333,1.000,0.333,0.326
5,"(24, 34]","(5, 10]",Female,6,12,4,6,0.500,0.667,0.750,0.614
6,"(24, 34]","(5, 10]",Male,8,1,4,4,8.000,1.000,8.000,10.206
7,"(24, 34]","(10, 15]",Female,1,5,3,4,0.200,0.750,0.267,0.356
8,"(24, 34]","(10, 15]",Male,1,1,2,5,1.000,0.400,2.500,4.110
9,"(24, 34]","(15, 20]",Male,1,1,1,3,1.000,0.333,3.000,5.479
10,"(24, 34]","(20, 25]",Male,1,1,1,4,1.000,0.250,4.000,7.214
11,"(24, 34]","(25, 30]",Male,2,1,3,4,2.000,0.750,2.667,3.851
12,"(24, 34]","(30, 35]",Male,2,2,2,7,1.000,0.286,3.500,4.490
13,"(34, 54]","(0, 5]",Female,3,4,4,7,0.750,0.571,1.312,1.298
14,"(34, 54]","(0, 5]",Male,2,6,10,7,0.333,1.429,0.233,0.223
15,"(34, 54]","(5, 10]",Female,5,13,8,9,0.385,0.889,0.433,0.311
16,"(34, 54]","(5, 10]",Male,5,10,7,8,0.500,0.875,0.571,0.432
17,"(34, 54]","(10, 15]",Female,7,14,6,8,0.500,0.750,0.667,0.475
18,"(34, 54]","(10, 15]",Male,7,13,2,10,0.538,0.200,2.692,2.441
19,"(34, 54]","(15, 20]",Female,1,5,1,3,0.200,0.333,0.600,0.955
20,"(34, 54]","(15, 20]",Male,2,4,1,6,0.500,0.167,3.000,4.156
21,"(34, 54]","(20, 25]",Male,1,2,1,2,0.500,0.500,1.000,1.733
22,"(34, 54]","(75, 80]",Male,2,1,1,1,2.000,1.000,2.000,3.743
23,"(54, 100]","(55, 60]",Male,3,2,2,3,1.500,0.667,2.250,2.907
24,"(54, 100]","(60, 65]",Female,2,1,1,1,2.000,1.000,2.000,3.743
25,"(54, 100]","(75, 80]",Female,2,2,1,1,1.000,1.000,1.000,1.733
