,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
15,"(15, 24]","(20, 25]",Unknown,1,1,3,1,1.000,3.000,0.333,0.609
13,"(15, 24]","(20, 25]",Not Deployed,11,8,16,18,1.375,0.889,1.547,0.897
14,"(15, 24]","(20, 25]",Not Deployed,20,20,79,98,1.000,0.806,1.241,0.439
32,"(24, 34]","(20, 25]",Not Deployed,4,5,4,7,0.800,0.571,1.400,1.287
33,"(24, 34]","(20, 25]",Not Deployed,8,14,28,44,0.571,0.636,0.898,0.456
47,"(34, 54]","(20, 25]",Not Deployed,2,3,2,7,0.667,0.286,2.333,2.837
48,"(34, 54]","(20, 25]",Not Deployed,5,3,3,11,1.667,0.273,6.111,5.988
11,"(15, 24]","(20, 25]",Deployed,4,2,2,2,2.000,1.000,2.000,2.648
12,"(15, 24]","(20, 25]",Deployed,3,4,16,18,0.750,0.889,0.844,0.708
31,"(24, 34]","(20, 25]",Deployed,3,2,4,7,1.500,0.571,2.625,2.910
