,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
4,"(15, 24]","(15, 22]",nan,7,7,17,18,1.000,0.944,1.059,0.672
5,"(15, 24]","(15, 22]",nan,8,7,41,45,1.143,0.911,1.254,0.706
2,"(15, 24]","(15, 22]",Unknown,3,4,6,10,0.750,0.600,1.250,1.154
3,"(15, 24]","(15, 22]",Unknown,6,7,23,17,0.857,1.353,0.634,0.408
18,"(24, 34]","(15, 22]",Unknown,1,1,5,5,1.000,1.000,1.000,1.550
0,"(15, 24]","(15, 22]",Not Deployed,61,55,73,83,1.109,0.880,1.261,0.316
1,"(15, 24]","(15, 22]",Not Deployed,59,33,200,166,1.788,1.205,1.484,0.366
16,"(24, 34]","(15, 22]",Not Deployed,4,5,4,6,0.800,0.667,1.200,1.119
17,"(24, 34]","(15, 22]",Not Deployed,12,7,23,18,1.714,1.278,1.342,0.768
34,"(34, 54]","(15, 22]",Not Deployed,1,3,2,4,0.333,0.500,0.667,0.963
35,"(34, 54]","(15, 22]",Not Deployed,1,1,3,5,1.000,0.600,1.667,2.654
