,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,38,44,41,49,0.864,0.837,1.032,0.320
1,"(15, 24]","(15, 22]",Male,25,16,92,89,1.562,1.034,1.512,0.539
2,"(15, 24]","(22, 27]",Female,9,6,15,22,1.500,0.682,2.200,1.378
3,"(15, 24]","(22, 27]",Male,4,2,13,22,2.000,0.591,3.385,3.166
4,"(15, 24]","(37, 42]",Female,3,5,3,2,0.600,1.500,0.400,0.468
5,"(15, 24]","(37, 42]",Male,4,1,6,3,4.000,2.000,2.000,2.648
6,"(15, 24]","(42, 47]",Female,2,4,1,1,0.500,1.000,0.500,0.830
7,"(15, 24]","(47, 52]",Male,2,1,4,3,2.000,1.333,1.500,2.166
8,"(24, 34]","(15, 22]",Female,1,4,2,4,0.250,0.500,0.500,0.708
9,"(24, 34]","(15, 22]",Male,5,4,14,9,1.250,1.556,0.804,0.640
10,"(24, 34]","(22, 27]",Female,4,5,10,11,0.800,0.909,0.880,0.706
11,"(24, 34]","(22, 27]",Male,6,1,15,13,6.000,1.154,5.200,5.958
12,"(24, 34]","(27, 32]",Female,2,12,20,15,0.167,1.333,0.125,0.105
13,"(24, 34]","(27, 32]",Male,6,4,21,19,1.500,1.105,1.357,0.978
14,"(24, 34]","(32, 37]",Female,3,3,10,15,1.000,0.667,1.500,1.371
15,"(24, 34]","(32, 37]",Male,7,7,4,6,1.000,0.667,1.500,1.259
16,"(24, 34]","(37, 42]",Female,2,1,4,3,2.000,1.333,1.500,2.166
17,"(24, 34]","(37, 42]",Male,1,2,3,1,0.500,3.000,0.167,0.281
18,"(24, 34]","(42, 47]",Female,2,2,4,3,1.000,1.333,0.750,0.944
19,"(24, 34]","(52, 57]",Female,2,2,2,1,1.000,2.000,0.500,0.791
20,"(34, 54]","(15, 22]",Female,3,13,6,6,0.231,1.000,0.231,0.199
21,"(34, 54]","(15, 22]",Male,1,4,5,3,0.250,1.667,0.150,0.200
22,"(34, 54]","(22, 27]",Female,4,5,4,2,0.800,2.000,0.400,0.439
23,"(34, 54]","(22, 27]",Male,1,1,2,2,1.000,1.000,1.000,1.733
24,"(34, 54]","(27, 32]",Female,6,7,3,3,0.857,1.000,0.857,0.848
25,"(34, 54]","(27, 32]",Male,3,4,3,4,0.750,0.750,1.000,1.081
26,"(34, 54]","(32, 37]",Female,5,5,11,15,1.000,0.733,1.364,1.021
27,"(34, 54]","(32, 37]",Male,4,1,3,5,4.000,0.600,6.667,8.909
28,"(34, 54]","(37, 42]",Female,5,4,13,19,1.250,0.684,1.827,1.394
29,"(34, 54]","(37, 42]",Male,10,10,10,4,1.000,2.500,0.400,0.297
30,"(34, 54]","(42, 47]",Female,3,3,17,30,1.000,0.567,1.765,1.540
31,"(34, 54]","(42, 47]",Male,6,3,3,10,2.000,0.300,6.667,6.449
32,"(34, 54]","(47, 52]",Female,1,1,19,14,1.000,1.357,0.737,1.075
33,"(34, 54]","(47, 52]",Male,4,4,1,4,1.000,0.250,4.000,5.295
34,"(34, 54]","(52, 57]",Female,3,1,21,13,3.000,1.615,1.857,2.244
35,"(34, 54]","(52, 57]",Male,3,1,5,2,3.000,2.500,1.200,1.712
36,"(34, 54]","(57, 62]",Female,1,1,11,5,1.000,2.200,0.455,0.688
37,"(34, 54]","(62, 67]",Female,3,1,4,2,3.000,2.000,1.500,2.166
38,"(34, 54]","(67, 72]",Male,2,1,3,1,2.000,3.000,0.667,1.123
39,"(54, 100]","(22, 27]",Female,2,5,2,1,0.400,2.000,0.200,0.297
40,"(54, 100]","(27, 32]",Female,5,5,1,3,1.000,0.333,3.000,3.953
41,"(54, 100]","(32, 37]",Female,4,10,2,5,0.400,0.400,1.000,1.026
42,"(54, 100]","(32, 37]",Male,1,2,1,6,0.500,0.167,3.000,4.901
43,"(54, 100]","(37, 42]",Female,4,16,1,4,0.250,0.250,1.000,1.251
44,"(54, 100]","(42, 47]",Female,4,7,1,5,0.571,0.200,2.857,3.609
45,"(54, 100]","(42, 47]",Male,1,5,1,5,0.200,0.200,1.000,1.550
46,"(54, 100]","(47, 52]",Female,4,14,2,6,0.286,0.333,0.857,0.853
47,"(54, 100]","(52, 57]",Female,7,18,3,12,0.389,0.250,1.556,1.222
48,"(54, 100]","(52, 57]",Male,14,8,3,3,1.750,1.000,1.750,1.628
49,"(54, 100]","(57, 62]",Female,9,28,24,26,0.321,0.923,0.348,0.167
50,"(54, 100]","(57, 62]",Male,6,5,1,5,1.200,0.200,6.000,7.516
51,"(54, 100]","(62, 67]",Female,11,23,39,49,0.478,0.796,0.601,0.257
52,"(54, 100]","(62, 67]",Male,10,11,5,4,0.909,1.250,0.727,0.583
53,"(54, 100]","(67, 72]",Female,12,17,60,81,0.706,0.741,0.953,0.397
54,"(54, 100]","(67, 72]",Male,16,22,4,13,0.727,0.308,2.364,1.563
55,"(54, 100]","(72, 77]",Female,13,26,64,94,0.500,0.681,0.734,0.279
56,"(54, 100]","(72, 77]",Male,15,23,4,7,0.652,0.571,1.141,0.811
57,"(54, 100]","(77, 82]",Female,13,15,50,62,0.867,0.806,1.075,0.459
58,"(54, 100]","(82, 87]",Female,5,3,18,29,1.667,0.621,2.685,2.124
59,"(54, 100]","(82, 87]",Male,1,7,3,3,0.143,1.000,0.143,0.192
60,"(54, 100]","(87, 92]",Female,3,3,8,12,1.000,0.667,1.500,1.405
