,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 20]",Male,1,4,3,3,0.250,1.000,0.250,0.346
1,"(24, 34]","(0, 5]",Female,6,6,3,2,1.000,1.500,0.667,0.721
2,"(24, 34]","(0, 5]",Male,2,4,5,5,0.500,1.000,0.500,0.537
3,"(24, 34]","(5, 10]",Female,7,4,3,1,1.750,3.000,0.583,0.767
4,"(34, 54]","(0, 5]",Male,1,1,1,2,1.000,0.500,2.000,3.743
5,"(34, 54]","(5, 10]",Female,3,7,6,5,0.429,1.200,0.357,0.328
6,"(34, 54]","(5, 10]",Male,4,7,5,14,0.571,0.357,1.600,1.307
7,"(34, 54]","(10, 15]",Female,3,8,3,6,0.375,0.500,0.750,0.735
8,"(34, 54]","(10, 15]",Male,2,3,5,7,0.667,0.714,0.933,1.013
9,"(54, 100]","(55, 60]",Female,1,3,1,1,0.333,1.000,0.333,0.609
10,"(54, 100]","(55, 60]",Male,5,4,4,1,1.250,4.000,0.312,0.408
11,"(54, 100]","(60, 65]",Male,1,1,1,1,1.000,1.000,1.000,2.001
12,"(54, 100]","(70, 75]",Male,3,3,1,3,1.000,0.333,3.000,4.245
13,"(54, 100]","(75, 80]",Male,4,2,1,1,2.000,1.000,2.000,3.318
