,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,51,44,56,67,1.159,0.836,1.387,0.386
1,"(15, 24]","(15, 22]",Male,32,32,119,114,1.000,1.044,0.958,0.275
2,"(15, 24]","(22, 27]",Female,9,5,21,16,1.800,1.312,1.371,0.893
3,"(15, 24]","(22, 27]",Male,9,9,26,23,1.000,1.130,0.885,0.490
4,"(15, 24]","(27, 32]",Female,1,1,6,10,1.000,0.600,1.667,2.511
5,"(15, 24]","(27, 32]",Male,3,2,4,5,1.500,0.800,1.875,2.126
6,"(15, 24]","(32, 37]",Male,2,1,3,2,2.000,1.500,1.333,2.038
7,"(15, 24]","(37, 42]",Male,3,1,3,1,3.000,3.000,1.000,1.634
8,"(15, 24]","(42, 47]",Female,6,3,2,2,2.000,1.000,2.000,2.452
9,"(15, 24]","(42, 47]",Male,3,2,2,1,1.500,2.000,0.750,1.146
10,"(15, 24]","(47, 52]",Female,4,4,3,1,1.000,3.000,0.333,0.452
11,"(24, 34]","(15, 22]",Male,6,6,7,10,1.000,0.700,1.429,1.087
12,"(24, 34]","(22, 27]",Female,6,6,12,12,1.000,1.000,1.000,0.709
13,"(24, 34]","(22, 27]",Male,10,8,15,26,1.250,0.577,2.167,1.250
14,"(24, 34]","(27, 32]",Female,2,2,15,15,1.000,1.000,1.000,1.066
15,"(24, 34]","(27, 32]",Male,9,7,9,12,1.286,0.750,1.714,1.151
16,"(24, 34]","(32, 37]",Female,3,1,7,8,3.000,0.875,3.429,4.342
17,"(24, 34]","(32, 37]",Male,6,3,7,4,2.000,1.750,1.143,1.081
18,"(34, 54]","(15, 22]",Female,8,15,3,8,0.533,0.375,1.422,1.149
19,"(34, 54]","(15, 22]",Male,1,4,1,5,0.250,0.200,1.250,1.958
20,"(34, 54]","(22, 27]",Female,3,10,2,6,0.300,0.333,0.900,0.945
21,"(34, 54]","(22, 27]",Male,1,1,2,9,1.000,0.222,4.500,7.275
22,"(34, 54]","(27, 32]",Female,6,5,2,3,1.200,0.667,1.800,1.974
23,"(34, 54]","(27, 32]",Male,2,2,4,5,1.000,0.800,1.250,1.506
24,"(34, 54]","(32, 37]",Female,5,3,10,6,1.667,1.667,1.000,0.896
25,"(34, 54]","(32, 37]",Male,4,5,7,5,0.800,1.400,0.571,0.510
26,"(34, 54]","(37, 42]",Female,3,2,12,5,1.500,2.400,0.625,0.661
27,"(34, 54]","(37, 42]",Male,8,8,3,2,1.000,1.500,0.667,0.695
28,"(34, 54]","(42, 47]",Female,1,5,8,9,0.200,0.889,0.225,0.270
29,"(34, 54]","(42, 47]",Male,3,8,6,10,0.375,0.600,0.625,0.533
30,"(34, 54]","(47, 52]",Female,1,3,13,19,0.333,0.684,0.487,0.590
31,"(34, 54]","(47, 52]",Male,5,2,6,4,2.500,1.500,1.667,1.763
32,"(34, 54]","(52, 57]",Female,4,3,19,13,1.333,1.462,0.912,0.772
33,"(34, 54]","(52, 57]",Male,3,2,5,6,1.500,0.833,1.800,1.974
34,"(34, 54]","(57, 62]",Female,4,4,8,8,1.000,1.000,1.000,0.867
35,"(54, 100]","(22, 27]",Female,2,3,1,3,0.667,0.333,2.000,2.946
36,"(54, 100]","(27, 32]",Female,2,3,2,4,0.667,0.500,1.333,1.679
37,"(54, 100]","(32, 37]",Female,2,7,1,3,0.286,0.333,0.857,1.206
38,"(54, 100]","(37, 42]",Female,4,3,1,4,1.333,0.250,5.333,7.226
39,"(54, 100]","(42, 47]",Female,4,9,2,5,0.444,0.400,1.111,1.146
40,"(54, 100]","(47, 52]",Female,1,14,4,4,0.071,1.000,0.071,0.090
41,"(54, 100]","(52, 57]",Female,3,19,4,12,0.158,0.333,0.474,0.402
42,"(54, 100]","(57, 62]",Female,6,18,16,19,0.333,0.842,0.396,0.231
43,"(54, 100]","(57, 62]",Male,1,6,1,4,0.167,0.250,0.667,1.037
44,"(54, 100]","(62, 67]",Female,6,12,27,30,0.500,0.900,0.556,0.316
45,"(54, 100]","(62, 67]",Male,5,13,5,5,0.385,1.000,0.385,0.317
46,"(54, 100]","(67, 72]",Female,9,17,31,36,0.529,0.861,0.615,0.296
47,"(54, 100]","(67, 72]",Male,8,19,3,2,0.421,1.500,0.281,0.283
48,"(54, 100]","(72, 77]",Female,15,15,34,45,1.000,0.756,1.324,0.573
49,"(54, 100]","(72, 77]",Male,14,16,3,2,0.875,1.500,0.583,0.574
50,"(54, 100]","(77, 82]",Female,16,12,50,57,1.333,0.877,1.520,0.655
51,"(54, 100]","(77, 82]",Male,10,23,6,4,0.435,1.500,0.290,0.217
52,"(54, 100]","(82, 87]",Female,8,7,40,43,1.143,0.930,1.229,0.693
53,"(54, 100]","(82, 87]",Male,6,8,1,2,0.750,0.500,1.500,2.009
54,"(54, 100]","(87, 92]",Female,2,2,23,19,1.000,1.211,0.826,0.866
