,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(10, 15]",Female,3,3,2,4,1.000,0.500,2.000,2.383
1,"(15, 24]","(10, 15]",Male,2,5,2,7,0.400,0.286,1.400,1.624
2,"(15, 24]","(15, 20]",Female,3,5,1,4,0.600,0.250,2.400,3.207
3,"(15, 24]","(15, 20]",Male,8,13,30,27,0.615,1.111,0.554,0.290
4,"(15, 24]","(20, 25]",Male,3,4,8,14,0.750,0.571,1.312,1.161
5,"(15, 24]","(25, 30]",Male,2,1,3,4,2.000,0.750,2.667,3.851
6,"(24, 34]","(5, 10]",Female,2,1,1,1,2.000,1.000,2.000,3.743
7,"(24, 34]","(15, 20]",Male,2,2,2,8,1.000,0.250,4.000,5.103
8,"(24, 34]","(25, 30]",Male,1,3,2,2,0.333,1.000,0.333,0.509
9,"(34, 54]","(5, 10]",Male,1,3,3,2,0.333,1.500,0.222,0.327
10,"(34, 54]","(30, 35]",Male,1,1,1,1,1.000,1.000,1.000,2.001
