,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
63,"(34, 54]","(47, 52]",nan,3,3,4,6,1.000,0.667,1.500,1.563
64,"(34, 54]","(47, 52]",nan,3,3,3,1,1.000,3.000,0.333,0.472
62,"(34, 54]","(47, 52]",Unknown,2,2,3,2,1.000,1.500,0.667,0.903
18,"(15, 24]","(47, 52]",Not Deployed,6,2,6,2,3.000,3.000,1.000,1.156
19,"(15, 24]","(47, 52]",Not Deployed,1,1,4,1,1.000,4.000,0.250,0.451
39,"(24, 34]","(47, 52]",Not Deployed,4,2,4,1,2.000,4.000,0.500,0.708
40,"(24, 34]","(47, 52]",Not Deployed,3,3,5,2,1.000,2.500,0.400,0.468
60,"(34, 54]","(47, 52]",Not Deployed,4,5,26,27,0.800,0.963,0.831,0.604
61,"(34, 54]","(47, 52]",Not Deployed,12,15,11,12,0.800,0.917,0.873,0.499
84,"(54, 100]","(47, 52]",Not Deployed,10,22,4,17,0.455,0.235,1.932,1.306
85,"(54, 100]","(47, 52]",Not Deployed,7,8,2,9,0.875,0.222,3.938,3.697
