,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Not Deployed,84,94,88,121,0.894,0.727,1.229,0.260
1,"(15, 24]","(15, 22]",Not Deployed,53,56,185,159,0.946,1.164,0.813,0.184
2,"(15, 24]","(15, 22]",Unknown,14,5,10,13,2.800,0.769,3.640,2.444
3,"(15, 24]","(15, 22]",Unknown,3,2,28,30,1.500,0.933,1.607,1.529
4,"(15, 24]","(15, 22]",nan,11,17,10,22,0.647,0.455,1.424,0.777
5,"(15, 24]","(15, 22]",nan,10,11,48,40,0.909,1.200,0.758,0.371
6,"(15, 24]","(22, 27]",Not Deployed,12,4,38,47,3.000,0.809,3.711,2.298
7,"(15, 24]","(22, 27]",Not Deployed,15,17,46,42,0.882,1.095,0.806,0.336
8,"(15, 24]","(22, 27]",Unknown,2,1,11,11,2.000,1.000,2.000,2.596
9,"(15, 24]","(22, 27]",nan,2,2,14,8,1.000,1.750,0.571,0.626
10,"(15, 24]","(27, 32]",Not Deployed,3,3,7,13,1.000,0.538,1.857,1.751
11,"(15, 24]","(32, 37]",Not Deployed,3,3,6,4,1.000,1.500,0.667,0.695
12,"(15, 24]","(32, 37]",Not Deployed,2,2,4,7,1.000,0.571,1.750,2.067
13,"(15, 24]","(37, 42]",Not Deployed,4,4,1,1,1.000,1.000,1.000,1.582
14,"(15, 24]","(37, 42]",Not Deployed,4,1,9,3,4.000,3.000,1.333,1.737
15,"(15, 24]","(42, 47]",Not Deployed,8,4,3,2,2.000,1.500,1.333,1.467
16,"(15, 24]","(42, 47]",Not Deployed,11,3,5,2,3.667,2.500,1.467,1.557
17,"(15, 24]","(42, 47]",nan,2,1,2,2,2.000,1.000,2.000,3.164
18,"(15, 24]","(47, 52]",Not Deployed,6,2,6,2,3.000,3.000,1.000,1.156
19,"(15, 24]","(47, 52]",Not Deployed,1,1,4,1,1.000,4.000,0.250,0.451
20,"(15, 24]","(52, 57]",Not Deployed,8,6,2,1,1.333,2.000,0.667,0.893
21,"(24, 34]","(15, 22]",Not Deployed,10,6,3,10,1.667,0.300,5.556,4.656
22,"(24, 34]","(15, 22]",Not Deployed,12,9,10,13,1.333,0.769,1.733,1.060
23,"(24, 34]","(15, 22]",nan,3,3,2,1,1.000,2.000,0.500,0.736
24,"(24, 34]","(22, 27]",Not Deployed,9,7,27,20,1.286,1.350,0.952,0.558
25,"(24, 34]","(22, 27]",Not Deployed,19,23,26,39,0.826,0.667,1.239,0.500
26,"(24, 34]","(22, 27]",Unknown,2,1,2,4,2.000,0.500,4.000,6.003
27,"(24, 34]","(22, 27]",Unknown,3,2,7,5,1.500,1.400,1.071,1.163
28,"(24, 34]","(22, 27]",nan,3,1,9,4,3.000,2.250,1.333,1.737
29,"(24, 34]","(27, 32]",Not Deployed,6,6,31,29,1.000,1.069,0.935,0.594
30,"(24, 34]","(27, 32]",Not Deployed,17,11,24,27,1.545,0.889,1.739,0.836
31,"(24, 34]","(27, 32]",nan,3,2,3,7,1.500,0.429,3.500,4.009
32,"(24, 34]","(32, 37]",Not Deployed,6,5,14,15,1.200,0.933,1.286,0.916
33,"(24, 34]","(32, 37]",Not Deployed,7,3,15,12,2.333,1.250,1.867,1.480
34,"(24, 34]","(32, 37]",Unknown,1,1,2,4,1.000,0.500,2.000,3.318
35,"(24, 34]","(32, 37]",nan,2,2,2,3,1.000,0.667,1.500,2.032
36,"(24, 34]","(37, 42]",Not Deployed,4,1,8,5,4.000,1.600,2.500,3.140
37,"(24, 34]","(37, 42]",Not Deployed,3,2,5,8,1.500,0.625,2.400,2.586
38,"(24, 34]","(42, 47]",nan,3,1,1,2,3.000,0.500,6.000,10.104
39,"(24, 34]","(47, 52]",Not Deployed,4,2,4,1,2.000,4.000,0.500,0.708
40,"(24, 34]","(47, 52]",Not Deployed,3,3,5,2,1.000,2.500,0.400,0.468
41,"(24, 34]","(52, 57]",Not Deployed,7,3,2,2,2.333,1.000,2.333,2.837
42,"(34, 54]","(15, 22]",Not Deployed,13,18,4,9,0.722,0.444,1.625,1.145
43,"(34, 54]","(15, 22]",Not Deployed,6,5,4,10,1.200,0.400,3.000,2.544
44,"(34, 54]","(22, 27]",Not Deployed,7,12,6,12,0.583,0.500,1.167,0.807
45,"(34, 54]","(22, 27]",Not Deployed,6,5,6,13,1.200,0.462,2.600,2.035
46,"(34, 54]","(27, 32]",Not Deployed,6,9,4,7,0.667,0.571,1.167,0.957
47,"(34, 54]","(27, 32]",Not Deployed,6,7,6,6,0.857,1.000,0.857,0.689
48,"(34, 54]","(27, 32]",nan,1,1,3,3,1.000,1.000,1.000,1.634
49,"(34, 54]","(32, 37]",Not Deployed,5,7,10,13,0.714,0.769,0.929,0.671
50,"(34, 54]","(32, 37]",Not Deployed,8,7,11,8,1.143,1.375,0.831,0.580
51,"(34, 54]","(32, 37]",nan,2,1,3,2,2.000,1.500,1.333,2.038
52,"(34, 54]","(37, 42]",Not Deployed,7,10,24,21,0.700,1.143,0.613,0.354
53,"(34, 54]","(37, 42]",Not Deployed,19,9,13,12,2.111,1.083,1.949,1.113
54,"(34, 54]","(37, 42]",Unknown,1,1,2,3,1.000,0.667,1.500,2.526
55,"(34, 54]","(37, 42]",nan,2,4,1,2,0.500,0.500,1.000,1.501
56,"(34, 54]","(42, 47]",Not Deployed,7,12,15,24,0.583,0.625,0.933,0.542
57,"(34, 54]","(42, 47]",Not Deployed,11,10,7,13,1.100,0.538,2.043,1.313
58,"(34, 54]","(42, 47]",nan,1,1,3,5,1.000,0.600,1.667,2.654
59,"(34, 54]","(42, 47]",nan,1,2,1,1,0.500,1.000,0.500,0.936
