,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
55,"(34, 54]","(37, 42]",nan,2,4,1,2,0.500,0.500,1.000,1.501
81,"(54, 100]","(37, 42]",nan,2,2,1,4,1.000,0.250,4.000,6.003
54,"(34, 54]","(37, 42]",Unknown,1,1,2,3,1.000,0.667,1.500,2.526
13,"(15, 24]","(37, 42]",Not Deployed,4,4,1,1,1.000,1.000,1.000,1.582
14,"(15, 24]","(37, 42]",Not Deployed,4,1,9,3,4.000,3.000,1.333,1.737
36,"(24, 34]","(37, 42]",Not Deployed,4,1,8,5,4.000,1.600,2.500,3.140
37,"(24, 34]","(37, 42]",Not Deployed,3,2,5,8,1.500,0.625,2.400,2.586
52,"(34, 54]","(37, 42]",Not Deployed,7,10,24,21,0.700,1.143,0.613,0.354
53,"(34, 54]","(37, 42]",Not Deployed,19,9,13,12,2.111,1.083,1.949,1.113
79,"(54, 100]","(37, 42]",Not Deployed,2,15,2,5,0.133,0.400,0.333,0.376
80,"(54, 100]","(37, 42]",Not Deployed,1,1,6,7,1.000,0.857,1.167,1.774
