,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
6,"(15, 24]","(15, 22]",Unknown,3,3,6,7,1.000,0.857,1.167,1.154
7,"(15, 24]","(15, 22]",Unknown,4,6,26,19,0.667,1.368,0.487,0.348
31,"(24, 34]","(15, 22]",Unknown,1,1,4,3,1.000,1.333,0.750,1.206
4,"(15, 24]","(15, 22]",Not Deployed,40,32,56,55,1.250,1.018,1.228,0.378
5,"(15, 24]","(15, 22]",Not Deployed,42,27,133,132,1.556,1.008,1.544,0.432
29,"(24, 34]","(15, 22]",Not Deployed,3,1,4,7,3.000,0.571,5.250,6.903
30,"(24, 34]","(15, 22]",Not Deployed,6,2,13,17,3.000,0.765,3.923,3.520
55,"(34, 54]","(15, 22]",Not Deployed,2,1,3,4,2.000,0.750,2.667,3.851
2,"(15, 24]","(15, 22]",Non-Motorist,3,2,14,6,1.500,2.333,0.643,0.666
3,"(15, 24]","(15, 22]",Non-Motorist,4,5,20,23,0.800,0.870,0.920,0.680
28,"(24, 34]","(15, 22]",Non-Motorist,2,1,2,3,2.000,0.667,3.000,4.585
0,"(15, 24]","(15, 22]",Deployed,71,72,114,145,0.986,0.786,1.254,0.269
1,"(15, 24]","(15, 22]",Deployed,74,49,271,260,1.510,1.042,1.449,0.304
26,"(24, 34]","(15, 22]",Deployed,2,2,16,14,1.000,1.143,0.875,0.933
27,"(24, 34]","(15, 22]",Deployed,10,14,31,34,0.714,0.912,0.783,0.380
54,"(34, 54]","(15, 22]",Deployed,1,2,8,15,0.500,0.533,0.938,1.220
