,Age,R,DeltaR
0,2.5,1.0294823527146648,0.06349883498747058
1,7.5,1.0705285430411813,0.06371606934179977
2,12.5,1.0463547030356732,0.04346386657550409
3,17.5,1.2339657563447402,0.026358040094526584
4,22.5,1.2307342313684921,0.03189503859698221
5,27.5,1.2551741919824653,0.03952185007990233
6,32.5,1.1979549415479862,0.04285970914236536
7,37.5,1.174974221271652,0.04679952740459974
8,42.5,1.1286868906277245,0.04894267659056338
9,47.5,1.1062278926879854,0.05212726695179711
10,52.5,1.0716271713678902,0.052318959349781376
11,57.5,1.0453070324440328,0.05357465706669387
12,62.5,0.9424145046881824,0.048001196652379556
13,67.5,0.9442400539519766,0.04768122246879235
14,72.5,0.972506452653644,0.049396114056548174
15,77.5,0.9057171512258847,0.050595127063801516
16,82.5,0.9894241604277897,0.06660931578818818
17,87.5,1.0099342038086714,0.1016009092508029
18,92.5,1.28955785280057,0.25582132523250795
19,97.5,1.8232514763346723,1.1235180848855844
