,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 20]",Male,39,49,13,16,0.796,0.812,0.980,0.425
1,"(15, 24]","(20, 25]",Male,37,40,4,8,0.925,0.500,1.850,1.212
2,"(15, 24]","(25, 30]",Male,8,5,1,2,1.600,0.500,3.200,4.326
3,"(24, 34]","(15, 20]",Male,11,13,2,5,0.846,0.400,2.115,1.973
4,"(24, 34]","(20, 25]",Male,43,60,1,3,0.717,0.333,2.150,2.522
5,"(24, 34]","(25, 30]",Male,56,66,3,4,0.848,0.750,1.131,0.890
6,"(24, 34]","(30, 35]",Male,32,29,3,6,1.103,0.500,2.207,1.664
7,"(34, 54]","(10, 15]",Male,2,8,4,9,0.250,0.444,0.562,0.559
8,"(34, 54]","(15, 20]",Male,10,7,1,9,1.429,0.111,12.857,14.974
9,"(34, 54]","(20, 25]",Male,11,20,1,3,0.550,0.333,1.650,2.005
10,"(34, 54]","(25, 30]",Male,19,35,2,1,0.543,2.000,0.271,0.342
11,"(34, 54]","(30, 35]",Male,27,45,1,2,0.600,0.500,1.200,1.500
12,"(34, 54]","(35, 40]",Male,59,63,1,3,0.937,0.333,2.810,3.287
13,"(34, 54]","(40, 45]",Male,88,85,5,3,1.035,1.667,0.621,0.464
14,"(34, 54]","(45, 50]",Male,95,117,4,4,0.812,1.000,0.812,0.586
15,"(34, 54]","(50, 55]",Male,66,65,2,4,1.015,0.500,2.031,1.797
16,"(34, 54]","(55, 60]",Male,16,15,1,1,1.067,1.000,1.067,1.557
17,"(54, 100]","(50, 55]",Male,62,94,3,3,0.660,1.000,0.660,0.550
18,"(54, 100]","(55, 60]",Male,97,121,1,1,0.802,1.000,0.802,1.140
19,"(54, 100]","(60, 65]",Male,84,90,1,3,0.933,0.333,2.800,3.264
20,"(54, 100]","(65, 70]",Male,42,59,1,1,0.712,1.000,0.712,1.018
