,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
64,"(24, 34]","(27, 32]",nan,1,2,1,1,0.500,1.000,0.500,0.936
62,"(24, 34]","(27, 32]",Unknown,44,35,128,153,1.257,0.837,1.503,0.392
171,"(54, 100]","(27, 32]",Unknown,15,56,5,24,0.268,0.208,1.286,0.737
111,"(34, 54]","(27, 32]",Unknown,33,29,21,39,1.138,0.538,2.113,0.792
110,"(34, 54]","(27, 32]",Unknown,30,58,24,58,0.517,0.414,1.250,0.418
17,"(15, 24]","(27, 32]",Unknown,24,11,44,37,2.182,1.189,1.835,0.789
63,"(24, 34]","(27, 32]",Unknown,45,38,87,96,1.184,0.906,1.307,0.353
172,"(54, 100]","(27, 32]",Unknown,3,16,7,16,0.188,0.438,0.429,0.333
18,"(15, 24]","(27, 32]",Unknown,8,7,51,40,1.143,1.275,0.896,0.503
61,"(24, 34]","(27, 32]",Not Deployed,5,4,8,3,1.250,2.667,0.469,0.447
60,"(24, 34]","(27, 32]",Not Deployed,1,1,9,8,1.000,1.125,0.889,1.330
109,"(34, 54]","(27, 32]",Not Deployed,2,1,1,1,2.000,1.000,2.000,3.743
59,"(24, 34]","(27, 32]",Non-Motorist,25,28,42,37,0.893,1.135,0.787,0.283
58,"(24, 34]","(27, 32]",Non-Motorist,16,18,90,101,0.889,0.891,0.998,0.375
107,"(34, 54]","(27, 32]",Non-Motorist,21,14,6,18,1.500,0.333,4.500,2.638
108,"(34, 54]","(27, 32]",Non-Motorist,13,12,14,13,1.083,1.077,1.006,0.561
169,"(54, 100]","(27, 32]",Non-Motorist,7,22,4,13,0.318,0.308,1.034,0.744
170,"(54, 100]","(27, 32]",Non-Motorist,3,7,4,13,0.429,0.308,1.393,1.250
16,"(15, 24]","(27, 32]",Non-Motorist,8,4,21,21,2.000,1.000,2.000,1.375
105,"(34, 54]","(27, 32]",Deployed,2,4,2,3,0.500,0.667,0.750,0.944
106,"(34, 54]","(27, 32]",Deployed,3,4,3,4,0.750,0.750,1.000,1.081
57,"(24, 34]","(27, 32]",Deployed,3,3,8,5,1.000,1.600,0.625,0.623
56,"(24, 34]","(27, 32]",Deployed,1,1,11,8,1.000,1.375,0.727,1.083
