,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
161,"(34, 54]","(72, 77]",Unknown,15,5,12,6,3.000,2.000,1.500,1.081
232,"(54, 100]","(72, 77]",Unknown,115,170,436,602,0.676,0.724,0.934,0.135
233,"(54, 100]","(72, 77]",Unknown,113,185,44,46,0.611,0.957,0.639,0.158
230,"(54, 100]","(72, 77]",Not Deployed,13,25,28,42,0.520,0.667,0.780,0.330
231,"(54, 100]","(72, 77]",Not Deployed,9,14,3,4,0.643,0.750,0.857,0.751
159,"(34, 54]","(72, 77]",Non-Motorist,4,2,7,2,2.000,3.500,0.571,0.675
160,"(34, 54]","(72, 77]",Non-Motorist,2,1,3,2,2.000,1.500,1.333,2.038
228,"(54, 100]","(72, 77]",Non-Motorist,48,69,203,250,0.696,0.812,0.857,0.185
229,"(54, 100]","(72, 77]",Non-Motorist,42,69,19,26,0.609,0.731,0.833,0.303
226,"(54, 100]","(72, 77]",Deployed,8,11,49,45,0.727,1.089,0.668,0.341
227,"(54, 100]","(72, 77]",Deployed,5,13,2,3,0.385,0.667,0.577,0.609
