,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 20]",Male,16,14,6,7,1.143,0.857,1.333,0.890
1,"(15, 24]","(20, 25]",Male,8,7,5,9,1.143,0.556,2.057,1.569
2,"(15, 24]","(25, 30]",Male,3,4,3,2,0.750,1.500,0.500,0.596
3,"(24, 34]","(20, 25]",Male,22,24,4,4,0.917,1.000,0.917,0.704
4,"(24, 34]","(25, 30]",Male,27,28,4,4,0.964,1.000,0.964,0.731
5,"(24, 34]","(30, 35]",Male,19,17,2,2,1.118,1.000,1.118,1.180
6,"(24, 34]","(40, 45]",Male,3,1,1,2,3.000,0.500,6.000,10.104
7,"(34, 54]","(30, 35]",Male,27,33,2,2,0.818,1.000,0.818,0.846
8,"(34, 54]","(45, 50]",Male,52,53,1,3,0.981,0.333,2.943,3.450
9,"(34, 54]","(50, 55]",Male,37,38,1,2,0.974,0.500,1.947,2.429
10,"(54, 100]","(25, 30]",Male,1,2,1,1,0.500,1.000,0.500,0.936
