,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
67,"(15, 24]","(60, 65]",Unknown,2,1,1,2,2.000,0.500,4.000,6.931
212,"(34, 54]","(60, 65]",Unknown,6,3,2,4,2.000,0.500,4.000,4.477
213,"(34, 54]","(60, 65]",Unknown,3,1,4,6,3.000,0.667,4.500,5.957
260,"(54, 100]","(60, 65]",Unknown,9,10,2,4,0.900,0.500,1.800,1.767
211,"(34, 54]","(60, 65]",Not Deployed,2,2,2,2,1.000,1.000,1.000,1.415
65,"(15, 24]","(60, 65]",Non-Motorist,5,3,2,1,1.667,2.000,0.833,1.189
66,"(15, 24]","(60, 65]",Non-Motorist,7,3,10,3,2.333,3.333,0.700,0.668
137,"(24, 34]","(60, 65]",Non-Motorist,9,6,11,3,1.500,3.667,0.409,0.343
209,"(34, 54]","(60, 65]",Non-Motorist,8,7,8,4,1.143,2.000,0.571,0.459
210,"(34, 54]","(60, 65]",Non-Motorist,24,21,19,11,1.143,1.727,0.662,0.321
258,"(54, 100]","(60, 65]",Non-Motorist,19,22,7,12,0.864,0.583,1.481,0.846
259,"(54, 100]","(60, 65]",Non-Motorist,53,57,17,19,0.930,0.895,1.039,0.403
