,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
240,"(54, 100]","(25, 30]",Unknown,2,6,4,5,0.333,0.800,0.417,0.441
177,"(34, 54]","(25, 30]",Unknown,9,17,13,31,0.529,0.419,1.262,0.670
176,"(34, 54]","(25, 30]",Unknown,2,5,2,6,0.400,0.333,1.200,1.404
38,"(15, 24]","(25, 30]",Unknown,7,10,9,8,0.700,1.125,0.622,0.432
39,"(15, 24]","(25, 30]",Unknown,16,9,42,55,1.778,0.764,2.328,1.087
108,"(24, 34]","(25, 30]",Unknown,17,23,50,95,0.739,0.526,1.404,0.517
107,"(24, 34]","(25, 30]",Unknown,7,13,7,20,0.538,0.350,1.538,0.991
105,"(24, 34]","(25, 30]",Not Deployed,5,7,5,7,0.714,0.714,1.000,0.830
175,"(34, 54]","(25, 30]",Not Deployed,1,4,6,8,0.250,0.750,0.333,0.414
106,"(24, 34]","(25, 30]",Not Deployed,9,9,25,30,1.000,0.833,1.200,0.655
37,"(15, 24]","(25, 30]",Not Deployed,9,8,25,28,1.125,0.893,1.260,0.706
35,"(15, 24]","(25, 30]",Non-Motorist,24,19,17,20,1.263,0.850,1.486,0.674
104,"(24, 34]","(25, 30]",Non-Motorist,57,61,140,203,0.934,0.690,1.355,0.298
103,"(24, 34]","(25, 30]",Non-Motorist,18,25,16,22,0.720,0.727,0.990,0.449
173,"(34, 54]","(25, 30]",Non-Motorist,10,19,9,17,0.526,0.529,0.994,0.567
174,"(34, 54]","(25, 30]",Non-Motorist,15,29,33,56,0.517,0.589,0.878,0.342
36,"(15, 24]","(25, 30]",Non-Motorist,32,25,125,142,1.280,0.880,1.454,0.433
239,"(54, 100]","(25, 30]",Non-Motorist,8,24,2,13,0.333,0.154,2.167,1.871
102,"(24, 34]","(25, 30]",Deployed,6,5,3,4,1.200,0.750,1.600,1.562
34,"(15, 24]","(25, 30]",Deployed,2,1,2,3,2.000,0.667,3.000,4.585
