,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Deployed,1,1,1,1,1.000,1.000,1.000,2.001
1,"(15, 24]","(0, 5]",Non-Motorist,41,56,35,43,0.732,0.814,0.899,0.280
2,"(15, 24]","(0, 5]",Non-Motorist,42,36,31,36,1.167,0.861,1.355,0.458
3,"(15, 24]","(0, 5]",Not Deployed,4,6,8,9,0.667,0.889,0.750,0.607
4,"(15, 24]","(0, 5]",Not Deployed,3,2,9,10,1.500,0.900,1.667,1.705
5,"(15, 24]","(0, 5]",Unknown,32,33,22,29,0.970,0.759,1.278,0.485
6,"(15, 24]","(0, 5]",Unknown,9,6,14,18,1.500,0.778,1.929,1.231
7,"(15, 24]","(5, 10]",Non-Motorist,21,22,22,19,0.955,1.158,0.824,0.363
8,"(15, 24]","(5, 10]",Non-Motorist,18,21,20,19,0.857,1.053,0.814,0.372
9,"(15, 24]","(5, 10]",Not Deployed,4,2,1,4,2.000,0.250,8.000,11.321
10,"(15, 24]","(5, 10]",Unknown,10,8,10,8,1.250,1.250,1.000,0.673
11,"(15, 24]","(5, 10]",Unknown,8,4,7,10,2.000,0.700,2.857,2.250
12,"(15, 24]","(10, 15]",Non-Motorist,73,97,44,71,0.753,0.620,1.214,0.306
13,"(15, 24]","(10, 15]",Non-Motorist,165,212,250,366,0.778,0.683,1.139,0.161
14,"(15, 24]","(10, 15]",Not Deployed,17,21,8,14,0.810,0.571,1.417,0.783
15,"(15, 24]","(10, 15]",Not Deployed,32,41,32,44,0.780,0.727,1.073,0.359
16,"(15, 24]","(10, 15]",Unknown,38,45,28,33,0.844,0.848,0.995,0.341
17,"(15, 24]","(10, 15]",Unknown,79,102,82,127,0.775,0.646,1.200,0.255
18,"(15, 24]","(15, 20]",Deployed,6,3,2,1,2.000,2.000,1.000,1.415
19,"(15, 24]","(15, 20]",Deployed,9,10,16,24,0.900,0.667,1.350,0.761
20,"(15, 24]","(15, 20]",Non-Motorist,180,261,111,213,0.690,0.521,1.323,0.212
21,"(15, 24]","(15, 20]",Non-Motorist,379,453,1345,1917,0.837,0.702,1.192,0.111
22,"(15, 24]","(15, 20]",Not Deployed,28,51,31,55,0.549,0.564,0.974,0.320
23,"(15, 24]","(15, 20]",Not Deployed,76,95,224,317,0.800,0.707,1.132,0.208
24,"(15, 24]","(15, 20]",Unknown,76,94,62,89,0.809,0.697,1.161,0.269
25,"(15, 24]","(15, 20]",Unknown,160,177,415,620,0.904,0.669,1.350,0.183
26,"(15, 24]","(20, 25]",Deployed,4,2,2,2,2.000,1.000,2.000,2.648
27,"(15, 24]","(20, 25]",Deployed,3,4,16,18,0.750,0.889,0.844,0.708
