,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
238,"(54, 100]","(20, 25]",Unknown,1,6,2,8,0.167,0.250,0.667,0.893
172,"(34, 54]","(20, 25]",Unknown,8,22,16,41,0.364,0.390,0.932,0.475
171,"(34, 54]","(20, 25]",Unknown,5,7,2,14,0.714,0.143,5.000,4.787
32,"(15, 24]","(20, 25]",Unknown,15,33,26,47,0.455,0.553,0.822,0.328
33,"(15, 24]","(20, 25]",Unknown,45,49,191,277,0.918,0.690,1.332,0.309
101,"(24, 34]","(20, 25]",Unknown,26,30,72,127,0.867,0.567,1.529,0.474
100,"(24, 34]","(20, 25]",Unknown,8,15,6,7,0.533,0.857,0.622,0.442
98,"(24, 34]","(20, 25]",Not Deployed,4,5,4,9,0.800,0.444,1.800,1.624
170,"(34, 54]","(20, 25]",Not Deployed,5,3,3,12,1.667,0.250,6.667,6.506
169,"(34, 54]","(20, 25]",Not Deployed,2,3,2,9,0.667,0.222,3.000,3.609
99,"(24, 34]","(20, 25]",Not Deployed,11,16,32,48,0.688,0.667,1.031,0.470
31,"(15, 24]","(20, 25]",Not Deployed,20,20,89,109,1.000,0.817,1.225,0.429
30,"(15, 24]","(20, 25]",Not Deployed,11,8,19,21,1.375,0.905,1.520,0.858
97,"(24, 34]","(20, 25]",Non-Motorist,68,81,184,310,0.840,0.594,1.414,0.276
96,"(24, 34]","(20, 25]",Non-Motorist,21,32,16,28,0.656,0.571,1.148,0.487
167,"(34, 54]","(20, 25]",Non-Motorist,7,19,1,17,0.368,0.059,6.263,7.021
168,"(34, 54]","(20, 25]",Non-Motorist,14,40,21,68,0.350,0.309,1.133,0.455
29,"(15, 24]","(20, 25]",Non-Motorist,103,127,478,700,0.811,0.683,1.188,0.182
28,"(15, 24]","(20, 25]",Non-Motorist,44,52,63,129,0.846,0.488,1.733,0.452
236,"(54, 100]","(20, 25]",Non-Motorist,2,6,1,8,0.333,0.125,2.667,3.572
237,"(54, 100]","(20, 25]",Non-Motorist,3,24,12,15,0.125,0.800,0.156,0.113
27,"(15, 24]","(20, 25]",Deployed,3,4,16,18,0.750,0.889,0.844,0.708
95,"(24, 34]","(20, 25]",Deployed,3,2,4,7,1.500,0.571,2.625,2.910
26,"(15, 24]","(20, 25]",Deployed,4,2,2,2,2.000,1.000,2.000,2.648
