,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
227,"(54, 100]","(0, 5]",Unknown,1,9,1,3,0.111,0.333,0.333,0.521
148,"(34, 54]","(0, 5]",Unknown,9,9,7,19,1.000,0.368,2.714,1.759
147,"(34, 54]","(0, 5]",Unknown,8,11,6,16,0.727,0.375,1.939,1.297
5,"(15, 24]","(0, 5]",Unknown,32,33,22,29,0.970,0.759,1.278,0.485
6,"(15, 24]","(0, 5]",Unknown,9,6,14,18,1.500,0.778,1.929,1.231
76,"(24, 34]","(0, 5]",Unknown,14,27,22,35,0.519,0.629,0.825,0.355
75,"(24, 34]","(0, 5]",Unknown,33,37,23,37,0.892,0.622,1.435,0.518
73,"(24, 34]","(0, 5]",Not Deployed,7,7,11,10,1.000,1.100,0.909,0.629
146,"(34, 54]","(0, 5]",Not Deployed,3,12,2,1,0.250,2.000,0.125,0.173
74,"(24, 34]","(0, 5]",Not Deployed,4,6,7,5,0.667,1.400,0.476,0.416
4,"(15, 24]","(0, 5]",Not Deployed,3,2,9,10,1.500,0.900,1.667,1.705
3,"(15, 24]","(0, 5]",Not Deployed,4,6,8,9,0.667,0.889,0.750,0.607
1,"(15, 24]","(0, 5]",Non-Motorist,41,56,35,43,0.732,0.814,0.899,0.280
72,"(24, 34]","(0, 5]",Non-Motorist,64,83,65,81,0.771,0.802,0.961,0.231
71,"(24, 34]","(0, 5]",Non-Motorist,64,75,65,82,0.853,0.793,1.077,0.262
144,"(34, 54]","(0, 5]",Non-Motorist,25,31,19,28,0.806,0.679,1.188,0.480
145,"(34, 54]","(0, 5]",Non-Motorist,15,37,20,36,0.405,0.556,0.730,0.304
2,"(15, 24]","(0, 5]",Non-Motorist,42,36,31,36,1.167,0.861,1.355,0.458
225,"(54, 100]","(0, 5]",Non-Motorist,3,18,1,10,0.167,0.100,1.667,2.035
226,"(54, 100]","(0, 5]",Non-Motorist,3,17,6,19,0.176,0.316,0.559,0.438
0,"(15, 24]","(0, 5]",Deployed,1,1,1,1,1.000,1.000,1.000,2.001
