,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
87,"(24, 34]","(10, 15]",Unknown,10,24,7,16,0.417,0.438,0.952,0.563
16,"(15, 24]","(10, 15]",Unknown,38,45,28,33,0.844,0.848,0.995,0.341
17,"(15, 24]","(10, 15]",Unknown,79,102,82,127,0.775,0.646,1.200,0.255
160,"(34, 54]","(10, 15]",Unknown,23,42,10,37,0.548,0.270,2.026,0.899
159,"(34, 54]","(10, 15]",Unknown,11,38,7,29,0.289,0.241,1.199,0.654
88,"(24, 34]","(10, 15]",Unknown,8,18,13,18,0.444,0.722,0.615,0.346
157,"(34, 54]","(10, 15]",Not Deployed,6,13,8,17,0.462,0.471,0.981,0.643
14,"(15, 24]","(10, 15]",Not Deployed,17,21,8,14,0.810,0.571,1.417,0.783
15,"(15, 24]","(10, 15]",Not Deployed,32,41,32,44,0.780,0.727,1.073,0.359
85,"(24, 34]","(10, 15]",Not Deployed,4,10,2,9,0.400,0.222,1.800,1.767
86,"(24, 34]","(10, 15]",Not Deployed,6,11,5,10,0.545,0.500,1.091,0.816
158,"(34, 54]","(10, 15]",Not Deployed,2,11,8,23,0.182,0.348,0.523,0.456
231,"(54, 100]","(10, 15]",Non-Motorist,3,18,6,16,0.167,0.375,0.444,0.350
12,"(15, 24]","(10, 15]",Non-Motorist,73,97,44,71,0.753,0.620,1.214,0.306
156,"(34, 54]","(10, 15]",Non-Motorist,35,127,46,125,0.276,0.368,0.749,0.196
155,"(34, 54]","(10, 15]",Non-Motorist,40,107,25,83,0.374,0.301,1.241,0.370
13,"(15, 24]","(10, 15]",Non-Motorist,165,212,250,366,0.778,0.683,1.139,0.161
84,"(24, 34]","(10, 15]",Non-Motorist,20,34,41,53,0.588,0.774,0.760,0.269
83,"(24, 34]","(10, 15]",Non-Motorist,39,61,28,48,0.639,0.583,1.096,0.348
232,"(54, 100]","(10, 15]",Non-Motorist,10,44,11,47,0.227,0.234,0.971,0.473
