,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
82,"(24, 34]","(5, 10]",Unknown,12,16,16,23,0.750,0.696,1.078,0.544
81,"(24, 34]","(5, 10]",Unknown,26,50,20,39,0.520,0.513,1.014,0.375
154,"(34, 54]","(5, 10]",Unknown,10,22,12,29,0.455,0.414,1.098,0.566
153,"(34, 54]","(5, 10]",Unknown,7,22,10,25,0.318,0.400,0.795,0.458
230,"(54, 100]","(5, 10]",Unknown,2,10,2,5,0.200,0.400,0.500,0.571
11,"(15, 24]","(5, 10]",Unknown,8,4,7,10,2.000,0.700,2.857,2.250
10,"(15, 24]","(5, 10]",Unknown,10,8,10,8,1.250,1.250,1.000,0.673
79,"(24, 34]","(5, 10]",Not Deployed,10,15,9,12,0.667,0.750,0.889,0.536
80,"(24, 34]","(5, 10]",Not Deployed,3,5,5,6,0.600,0.833,0.720,0.684
151,"(34, 54]","(5, 10]",Not Deployed,3,10,5,12,0.300,0.417,0.720,0.611
152,"(34, 54]","(5, 10]",Not Deployed,6,13,3,7,0.462,0.429,1.077,0.915
9,"(15, 24]","(5, 10]",Not Deployed,4,2,1,4,2.000,0.250,8.000,11.321
77,"(24, 34]","(5, 10]",Non-Motorist,69,90,57,104,0.767,0.548,1.399,0.329
78,"(24, 34]","(5, 10]",Non-Motorist,49,75,48,72,0.653,0.667,0.980,0.261
8,"(15, 24]","(5, 10]",Non-Motorist,18,21,20,19,0.857,1.053,0.814,0.372
149,"(34, 54]","(5, 10]",Non-Motorist,36,66,18,49,0.545,0.367,1.485,0.517
150,"(34, 54]","(5, 10]",Non-Motorist,39,87,42,76,0.448,0.553,0.811,0.225
228,"(54, 100]","(5, 10]",Non-Motorist,2,12,4,14,0.167,0.286,0.583,0.556
229,"(54, 100]","(5, 10]",Non-Motorist,1,23,6,23,0.043,0.261,0.167,0.187
7,"(15, 24]","(5, 10]",Non-Motorist,21,22,22,19,0.955,1.158,0.824,0.363
