,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
59,"(15, 24]","(45, 50]",Unknown,2,3,1,2,0.667,0.500,1.333,2.038
60,"(15, 24]","(45, 50]",Unknown,6,2,6,3,3.000,2.000,1.500,1.622
129,"(24, 34]","(45, 50]",Unknown,5,4,6,2,1.250,3.000,0.417,0.441
197,"(34, 54]","(45, 50]",Unknown,6,3,4,3,2.000,1.333,1.500,1.563
198,"(34, 54]","(45, 50]",Unknown,7,8,11,9,0.875,1.222,0.716,0.492
248,"(54, 100]","(45, 50]",Unknown,1,2,2,1,0.500,2.000,0.250,0.433
58,"(15, 24]","(45, 50]",Not Deployed,2,1,7,3,2.000,2.333,0.857,1.206
196,"(34, 54]","(45, 50]",Not Deployed,6,4,3,6,1.500,0.500,3.000,2.876
56,"(15, 24]","(45, 50]",Non-Motorist,3,6,2,4,0.500,0.500,1.000,1.119
57,"(15, 24]","(45, 50]",Non-Motorist,16,14,10,8,1.143,1.250,0.914,0.550
127,"(24, 34]","(45, 50]",Non-Motorist,8,5,6,7,1.600,0.857,1.867,1.490
128,"(24, 34]","(45, 50]",Non-Motorist,19,13,12,17,1.462,0.706,2.071,1.084
194,"(34, 54]","(45, 50]",Non-Motorist,9,8,5,10,1.125,0.500,2.250,1.651
195,"(34, 54]","(45, 50]",Non-Motorist,32,21,29,27,1.524,1.074,1.419,0.555
246,"(54, 100]","(45, 50]",Non-Motorist,3,12,3,2,0.250,1.500,0.167,0.187
247,"(54, 100]","(45, 50]",Non-Motorist,16,33,6,18,0.485,0.333,1.455,0.820
