,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
13,"(15, 24]","(20, 25]",Not Deployed,12,10,16,14,1.200,1.143,1.050,0.594
14,"(15, 24]","(20, 25]",Not Deployed,11,15,53,57,0.733,0.930,0.789,0.350
28,"(24, 34]","(20, 25]",Not Deployed,2,3,4,7,0.667,0.571,1.167,1.293
29,"(24, 34]","(20, 25]",Not Deployed,4,11,30,36,0.364,0.833,0.436,0.278
45,"(34, 54]","(20, 25]",Not Deployed,1,5,1,3,0.200,0.333,0.600,0.955
46,"(34, 54]","(20, 25]",Not Deployed,2,4,6,9,0.500,0.667,0.750,0.761
12,"(15, 24]","(20, 25]",Deployed,3,3,9,12,1.000,0.750,1.333,1.239
26,"(24, 34]","(20, 25]",Deployed,2,2,1,1,1.000,1.000,1.000,1.733
27,"(24, 34]","(20, 25]",Deployed,4,3,5,6,1.333,0.833,1.600,1.562
44,"(34, 54]","(20, 25]",Deployed,1,1,2,3,1.000,0.667,1.500,2.526
