,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,73,80,127,148,0.912,0.858,1.063,0.221
1,"(15, 24]","(15, 22]",Male,36,55,372,512,0.655,0.727,0.901,0.208
2,"(15, 24]","(22, 27]",Female,18,18,72,102,1.000,0.706,1.417,0.525
3,"(15, 24]","(22, 27]",Male,14,22,177,183,0.636,0.967,0.658,0.238
4,"(15, 24]","(27, 32]",Female,3,3,27,22,1.000,1.227,0.815,0.706
5,"(15, 24]","(27, 32]",Male,4,3,31,33,1.333,0.939,1.419,1.143
6,"(15, 24]","(32, 37]",Female,1,4,6,7,0.250,0.857,0.292,0.365
7,"(15, 24]","(32, 37]",Male,4,1,28,21,4.000,1.333,3.000,3.467
8,"(15, 24]","(37, 42]",Female,3,2,6,4,1.500,1.500,1.000,1.119
9,"(15, 24]","(42, 47]",Male,3,1,12,2,3.000,6.000,0.500,0.693
10,"(15, 24]","(47, 52]",Female,4,1,2,2,4.000,1.000,4.000,6.003
11,"(24, 34]","(15, 22]",Female,4,6,17,22,0.667,0.773,0.863,0.624
12,"(24, 34]","(15, 22]",Male,16,17,47,82,0.941,0.573,1.642,0.651
13,"(24, 34]","(22, 27]",Female,12,20,38,62,0.600,0.613,0.979,0.413
14,"(24, 34]","(22, 27]",Male,23,19,112,151,1.211,0.742,1.632,0.551
15,"(24, 34]","(27, 32]",Female,11,12,34,39,0.917,0.872,1.051,0.506
16,"(24, 34]","(27, 32]",Male,18,14,70,84,1.286,0.833,1.543,0.609
17,"(24, 34]","(32, 37]",Female,2,4,37,24,0.500,1.542,0.324,0.294
18,"(24, 34]","(32, 37]",Male,4,5,41,37,0.800,1.108,0.722,0.512
19,"(24, 34]","(37, 42]",Female,4,3,10,10,1.333,1.000,1.333,1.182
20,"(24, 34]","(37, 42]",Male,9,3,15,31,3.000,0.484,6.200,4.581
21,"(24, 34]","(47, 52]",Female,1,2,4,1,0.500,4.000,0.125,0.207
22,"(24, 34]","(47, 52]",Male,3,1,7,5,3.000,1.400,2.143,2.776
23,"(34, 54]","(15, 22]",Female,2,4,1,7,0.500,0.143,3.500,4.819
24,"(34, 54]","(15, 22]",Male,1,2,5,21,0.500,0.238,2.100,2.778
25,"(34, 54]","(22, 27]",Female,5,5,6,12,1.000,0.500,2.000,1.616
26,"(34, 54]","(22, 27]",Male,9,4,20,40,2.250,0.500,4.500,2.980
27,"(34, 54]","(27, 32]",Female,6,8,9,22,0.750,0.409,1.833,1.231
28,"(34, 54]","(27, 32]",Male,8,15,17,40,0.533,0.425,1.255,0.662
29,"(34, 54]","(32, 37]",Female,8,10,12,29,0.800,0.414,1.933,1.136
30,"(34, 54]","(32, 37]",Male,10,13,21,40,0.769,0.525,1.465,0.736
31,"(34, 54]","(37, 42]",Female,2,7,19,32,0.286,0.594,0.481,0.411
32,"(34, 54]","(37, 42]",Male,16,18,36,42,0.889,0.857,1.037,0.430
33,"(34, 54]","(42, 47]",Female,7,11,32,26,0.636,1.231,0.517,0.286
34,"(34, 54]","(42, 47]",Male,19,15,20,29,1.267,0.690,1.837,0.834
35,"(34, 54]","(47, 52]",Female,4,7,32,33,0.571,0.970,0.589,0.398
36,"(34, 54]","(47, 52]",Male,11,11,18,25,1.000,0.720,1.389,0.735
37,"(34, 54]","(52, 57]",Female,2,2,13,6,1.000,2.167,0.462,0.515
38,"(34, 54]","(52, 57]",Male,4,5,8,9,0.800,0.889,0.900,0.747
39,"(54, 100]","(32, 37]",Female,1,3,2,3,0.333,0.667,0.500,0.736
40,"(54, 100]","(37, 42]",Female,1,2,1,7,0.500,0.143,3.500,5.693
41,"(54, 100]","(37, 42]",Male,2,4,3,7,0.500,0.429,1.167,1.293
42,"(54, 100]","(42, 47]",Male,3,4,6,9,0.750,0.667,1.125,1.045
43,"(54, 100]","(47, 52]",Female,1,4,1,9,0.250,0.111,2.250,3.459
44,"(54, 100]","(47, 52]",Male,3,3,3,6,1.000,0.500,2.000,2.163
45,"(54, 100]","(52, 57]",Male,4,7,4,9,0.571,0.444,1.286,1.118
46,"(54, 100]","(57, 62]",Female,4,6,15,22,0.667,0.682,0.978,0.713
47,"(54, 100]","(57, 62]",Male,3,7,4,4,0.429,1.000,0.429,0.424
48,"(54, 100]","(67, 72]",Female,2,3,6,8,0.667,0.750,0.889,0.944
49,"(54, 100]","(72, 77]",Female,2,4,9,12,0.500,0.750,0.667,0.649
50,"(54, 100]","(72, 77]",Male,1,3,1,2,0.333,0.500,0.667,1.123
51,"(54, 100]","(77, 82]",Female,2,1,10,8,2.000,1.250,1.600,2.103
