,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
72,"(24, 34]","(5, 10]",Unknown,9,10,22,27,0.900,0.815,1.105,0.601
71,"(24, 34]","(5, 10]",Unknown,33,41,20,37,0.805,0.541,1.489,0.546
211,"(54, 100]","(5, 10]",Unknown,3,9,3,3,0.333,1.000,0.333,0.352
137,"(34, 54]","(5, 10]",Unknown,5,24,17,26,0.208,0.654,0.319,0.186
136,"(34, 54]","(5, 10]",Unknown,13,17,9,23,0.765,0.391,1.954,1.058
212,"(54, 100]","(5, 10]",Unknown,1,4,4,13,0.250,0.308,0.812,1.021
11,"(15, 24]","(5, 10]",Unknown,11,10,5,8,1.100,0.625,1.760,1.267
10,"(15, 24]","(5, 10]",Unknown,7,8,8,9,0.875,0.889,0.984,0.701
134,"(34, 54]","(5, 10]",Not Deployed,5,5,2,12,1.000,0.167,6.000,5.957
9,"(15, 24]","(5, 10]",Not Deployed,2,1,7,3,2.000,2.333,0.857,1.206
69,"(24, 34]","(5, 10]",Not Deployed,5,13,9,10,0.385,0.900,0.427,0.299
70,"(24, 34]","(5, 10]",Not Deployed,6,7,9,14,0.857,0.643,1.333,0.938
8,"(15, 24]","(5, 10]",Not Deployed,1,7,2,2,0.143,1.000,0.143,0.209
210,"(54, 100]","(5, 10]",Not Deployed,1,2,1,3,0.500,0.333,1.500,2.526
209,"(54, 100]","(5, 10]",Not Deployed,1,2,1,4,0.500,0.250,2.000,3.318
135,"(34, 54]","(5, 10]",Not Deployed,11,15,6,10,0.733,0.600,1.222,0.798
208,"(54, 100]","(5, 10]",Non-Motorist,9,27,10,22,0.333,0.455,0.733,0.399
67,"(24, 34]","(5, 10]",Non-Motorist,63,90,70,106,0.700,0.660,1.060,0.244
68,"(24, 34]","(5, 10]",Non-Motorist,46,81,71,90,0.568,0.789,0.720,0.179
133,"(34, 54]","(5, 10]",Non-Motorist,49,82,44,78,0.598,0.564,1.059,0.282
132,"(34, 54]","(5, 10]",Non-Motorist,24,50,21,62,0.480,0.339,1.417,0.507
7,"(15, 24]","(5, 10]",Non-Motorist,14,23,18,19,0.609,0.947,0.643,0.305
6,"(15, 24]","(5, 10]",Non-Motorist,20,30,16,27,0.667,0.593,1.125,0.484
