,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
50,"(15, 24]","(40, 45]",Unknown,3,3,8,9,1.000,0.889,1.125,1.070
112,"(24, 34]","(40, 45]",Unknown,2,4,3,7,0.500,0.429,1.167,1.293
175,"(34, 54]","(40, 45]",Unknown,2,2,4,3,1.000,1.333,0.750,0.944
176,"(34, 54]","(40, 45]",Unknown,8,8,8,13,1.000,0.615,1.625,1.095
227,"(54, 100]","(40, 45]",Unknown,1,6,3,5,0.167,0.600,0.278,0.362
49,"(15, 24]","(40, 45]",Not Deployed,3,2,6,3,1.500,2.000,0.750,0.867
111,"(24, 34]","(40, 45]",Not Deployed,2,1,4,5,2.000,0.800,2.500,3.493
174,"(34, 54]","(40, 45]",Not Deployed,4,4,4,9,1.000,0.444,2.250,2.091
47,"(15, 24]","(40, 45]",Non-Motorist,10,7,3,2,1.429,1.500,0.952,0.989
48,"(15, 24]","(40, 45]",Non-Motorist,16,3,18,12,5.333,1.500,3.556,2.606
109,"(24, 34]","(40, 45]",Non-Motorist,5,6,6,8,0.833,0.750,1.111,0.903
110,"(24, 34]","(40, 45]",Non-Motorist,4,7,19,18,0.571,1.056,0.541,0.384
172,"(34, 54]","(40, 45]",Non-Motorist,6,10,5,12,0.600,0.417,1.440,1.070
173,"(34, 54]","(40, 45]",Non-Motorist,32,35,25,40,0.914,0.625,1.463,0.522
226,"(54, 100]","(40, 45]",Non-Motorist,5,6,5,11,0.833,0.455,1.833,1.489
