,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
78,"(24, 34]","(10, 15]",Unknown,10,18,13,27,0.556,0.481,1.154,0.602
17,"(15, 24]","(10, 15]",Unknown,69,91,72,115,0.758,0.626,1.211,0.272
143,"(34, 54]","(10, 15]",Unknown,13,34,20,43,0.382,0.465,0.822,0.351
142,"(34, 54]","(10, 15]",Unknown,10,27,5,19,0.370,0.263,1.407,0.881
77,"(24, 34]","(10, 15]",Unknown,18,26,13,27,0.692,0.481,1.438,0.660
216,"(54, 100]","(10, 15]",Unknown,4,10,1,11,0.400,0.091,4.400,5.286
16,"(15, 24]","(10, 15]",Unknown,26,49,20,24,0.531,0.833,0.637,0.249
75,"(24, 34]","(10, 15]",Not Deployed,2,11,3,9,0.182,0.333,0.545,0.556
76,"(24, 34]","(10, 15]",Not Deployed,2,9,2,5,0.222,0.400,0.556,0.637
140,"(34, 54]","(10, 15]",Not Deployed,5,20,5,17,0.250,0.294,0.850,0.608
141,"(34, 54]","(10, 15]",Not Deployed,3,10,5,9,0.300,0.556,0.540,0.467
15,"(15, 24]","(10, 15]",Not Deployed,31,39,48,56,0.795,0.857,0.927,0.292
14,"(15, 24]","(10, 15]",Not Deployed,10,19,4,13,0.526,0.308,1.711,1.188
215,"(54, 100]","(10, 15]",Not Deployed,1,2,1,2,0.500,0.500,1.000,1.733
73,"(24, 34]","(10, 15]",Non-Motorist,34,57,22,42,0.596,0.524,1.139,0.392
74,"(24, 34]","(10, 15]",Non-Motorist,29,38,39,58,0.763,0.672,1.135,0.370
13,"(15, 24]","(10, 15]",Non-Motorist,148,212,251,314,0.698,0.799,0.873,0.127
138,"(34, 54]","(10, 15]",Non-Motorist,42,98,35,80,0.429,0.438,0.980,0.273
139,"(34, 54]","(10, 15]",Non-Motorist,47,111,77,149,0.423,0.517,0.819,0.188
213,"(54, 100]","(10, 15]",Non-Motorist,7,13,1,5,0.538,0.200,2.692,3.211
214,"(54, 100]","(10, 15]",Non-Motorist,6,30,11,36,0.200,0.306,0.655,0.371
12,"(15, 24]","(10, 15]",Non-Motorist,71,92,31,59,0.772,0.525,1.469,0.407
