,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
102,"(24, 34]","(30, 35]",Unknown,2,5,5,6,0.400,0.833,0.480,0.496
103,"(24, 34]","(30, 35]",Unknown,10,6,37,48,1.667,0.771,2.162,1.217
165,"(34, 54]","(30, 35]",Unknown,9,8,18,24,1.125,0.750,1.500,0.869
164,"(34, 54]","(30, 35]",Unknown,6,7,2,3,0.857,0.667,1.286,1.376
223,"(54, 100]","(30, 35]",Unknown,1,6,1,3,0.167,0.333,0.500,0.791
42,"(15, 24]","(30, 35]",Unknown,6,5,14,15,1.200,0.933,1.286,0.916
41,"(15, 24]","(30, 35]",Unknown,6,5,5,4,1.200,1.250,0.960,0.869
101,"(24, 34]","(30, 35]",Not Deployed,4,5,11,11,0.800,1.000,0.800,0.637
163,"(34, 54]","(30, 35]",Not Deployed,2,7,8,7,0.286,1.143,0.250,0.239
40,"(15, 24]","(30, 35]",Not Deployed,3,2,3,4,1.500,0.750,2.000,2.383
99,"(24, 34]","(30, 35]",Non-Motorist,9,6,10,12,1.500,0.833,1.800,1.226
100,"(24, 34]","(30, 35]",Non-Motorist,21,24,66,71,0.875,0.930,0.941,0.327
39,"(15, 24]","(30, 35]",Non-Motorist,12,10,28,40,1.200,0.700,1.714,0.851
161,"(34, 54]","(30, 35]",Non-Motorist,11,15,11,16,0.733,0.688,1.067,0.597
162,"(34, 54]","(30, 35]",Non-Motorist,24,25,20,30,0.960,0.667,1.440,0.589
222,"(54, 100]","(30, 35]",Non-Motorist,4,15,7,13,0.267,0.538,0.495,0.364
38,"(15, 24]","(30, 35]",Non-Motorist,3,4,5,10,0.750,0.500,1.500,1.412
