,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
65,"(24, 34]","(0, 5]",Unknown,31,43,24,30,0.721,0.800,0.901,0.329
5,"(15, 24]","(0, 5]",Unknown,9,5,23,15,1.800,1.533,1.174,0.764
131,"(34, 54]","(0, 5]",Unknown,4,15,2,7,0.267,0.286,0.933,0.915
130,"(34, 54]","(0, 5]",Unknown,2,12,7,13,0.167,0.538,0.310,0.278
66,"(24, 34]","(0, 5]",Unknown,16,25,17,25,0.640,0.680,0.941,0.425
207,"(54, 100]","(0, 5]",Unknown,2,4,1,6,0.500,0.167,3.000,4.156
4,"(15, 24]","(0, 5]",Unknown,24,28,23,26,0.857,0.885,0.969,0.390
63,"(24, 34]","(0, 5]",Not Deployed,9,16,7,14,0.562,0.500,1.125,0.703
64,"(24, 34]","(0, 5]",Not Deployed,5,10,6,5,0.500,1.200,0.417,0.341
128,"(34, 54]","(0, 5]",Not Deployed,5,11,2,13,0.455,0.154,2.955,2.756
129,"(34, 54]","(0, 5]",Not Deployed,3,8,4,7,0.375,0.571,0.656,0.606
3,"(15, 24]","(0, 5]",Not Deployed,3,2,7,8,1.500,0.875,1.714,1.801
2,"(15, 24]","(0, 5]",Not Deployed,5,7,6,7,0.714,0.857,0.833,0.674
61,"(24, 34]","(0, 5]",Non-Motorist,67,78,62,85,0.859,0.729,1.178,0.284
62,"(24, 34]","(0, 5]",Non-Motorist,70,64,80,81,1.094,0.988,1.107,0.265
1,"(15, 24]","(0, 5]",Non-Motorist,46,39,38,34,1.179,1.118,1.055,0.343
126,"(34, 54]","(0, 5]",Non-Motorist,25,29,17,31,0.862,0.548,1.572,0.644
127,"(34, 54]","(0, 5]",Non-Motorist,24,30,27,37,0.800,0.730,1.096,0.412
205,"(54, 100]","(0, 5]",Non-Motorist,4,12,3,9,0.333,0.333,1.000,0.883
206,"(54, 100]","(0, 5]",Non-Motorist,1,12,5,16,0.083,0.312,0.267,0.310
0,"(15, 24]","(0, 5]",Non-Motorist,46,49,59,59,0.939,1.000,0.939,0.263
