,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
219,"(54, 100]","(20, 25]",Unknown,1,6,1,6,0.167,0.167,1.000,1.528
155,"(34, 54]","(20, 25]",Unknown,11,13,11,22,0.846,0.500,1.692,0.937
154,"(34, 54]","(20, 25]",Unknown,4,4,2,7,1.000,0.286,3.500,3.746
31,"(15, 24]","(20, 25]",Unknown,18,25,17,30,0.720,0.567,1.271,0.554
32,"(15, 24]","(20, 25]",Unknown,25,40,162,222,0.625,0.730,0.856,0.239
91,"(24, 34]","(20, 25]",Unknown,15,20,49,87,0.750,0.563,1.332,0.518
90,"(24, 34]","(20, 25]",Unknown,8,18,13,17,0.444,0.765,0.581,0.328
88,"(24, 34]","(20, 25]",Not Deployed,2,4,4,9,0.500,0.444,1.125,1.187
153,"(34, 54]","(20, 25]",Not Deployed,2,5,7,10,0.400,0.700,0.571,0.556
152,"(34, 54]","(20, 25]",Not Deployed,1,6,1,4,0.167,0.250,0.667,1.037
89,"(24, 34]","(20, 25]",Not Deployed,7,14,31,40,0.500,0.775,0.645,0.338
30,"(15, 24]","(20, 25]",Not Deployed,15,19,57,66,0.789,0.864,0.914,0.359
29,"(15, 24]","(20, 25]",Not Deployed,12,10,17,15,1.200,1.133,1.059,0.591
87,"(24, 34]","(20, 25]",Non-Motorist,59,85,142,247,0.694,0.575,1.207,0.248
27,"(15, 24]","(20, 25]",Non-Motorist,42,58,45,74,0.724,0.608,1.191,0.335
86,"(24, 34]","(20, 25]",Non-Motorist,17,26,10,38,0.654,0.263,2.485,1.181
150,"(34, 54]","(20, 25]",Non-Motorist,7,14,5,15,0.500,0.333,1.500,1.043
151,"(34, 54]","(20, 25]",Non-Motorist,11,38,28,57,0.289,0.491,0.589,0.245
28,"(15, 24]","(20, 25]",Non-Motorist,94,122,416,555,0.770,0.750,1.028,0.164
218,"(54, 100]","(20, 25]",Non-Motorist,7,31,2,12,0.226,0.167,1.355,1.182
85,"(24, 34]","(20, 25]",Deployed,4,3,5,6,1.333,0.833,1.600,1.562
149,"(34, 54]","(20, 25]",Deployed,1,1,2,3,1.000,0.667,1.500,2.526
84,"(24, 34]","(20, 25]",Deployed,2,2,1,1,1.000,1.000,1.000,1.733
26,"(15, 24]","(20, 25]",Deployed,3,3,9,12,1.000,0.750,1.333,1.239
