,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
119,"(24, 34]","(50, 55]",Unknown,5,4,2,2,1.250,1.000,1.250,1.506
187,"(34, 54]","(50, 55]",Unknown,3,3,3,2,1.000,1.500,0.667,0.817
188,"(34, 54]","(50, 55]",Unknown,5,3,5,4,1.667,1.250,1.333,1.324
185,"(34, 54]","(50, 55]",Not Deployed,4,3,1,1,1.333,1.000,1.333,2.144
186,"(34, 54]","(50, 55]",Not Deployed,1,2,2,5,0.500,0.400,1.250,1.855
56,"(15, 24]","(50, 55]",Non-Motorist,7,3,9,6,2.333,1.500,1.556,1.353
117,"(24, 34]","(50, 55]",Non-Motorist,8,7,3,1,1.143,3.000,0.381,0.482
118,"(24, 34]","(50, 55]",Non-Motorist,16,10,11,5,1.600,2.200,0.727,0.491
183,"(34, 54]","(50, 55]",Non-Motorist,9,9,5,12,1.000,0.417,2.400,1.711
184,"(34, 54]","(50, 55]",Non-Motorist,15,19,15,16,0.789,0.938,0.842,0.422
231,"(54, 100]","(50, 55]",Non-Motorist,5,6,2,2,0.833,1.000,0.833,0.975
232,"(54, 100]","(50, 55]",Non-Motorist,18,24,9,15,0.750,0.600,1.250,0.658
