,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
60,"(15, 24]","(65, 70]",Unknown,2,1,4,2,2.000,2.000,1.000,1.501
200,"(34, 54]","(65, 70]",Unknown,6,3,2,1,2.000,2.000,1.000,1.415
242,"(54, 100]","(65, 70]",Unknown,4,3,2,4,1.333,0.500,2.667,3.082
243,"(54, 100]","(65, 70]",Unknown,10,9,3,3,1.111,1.000,1.111,1.042
59,"(15, 24]","(65, 70]",Non-Motorist,3,1,2,1,3.000,2.000,1.500,2.526
124,"(24, 34]","(65, 70]",Non-Motorist,8,3,3,3,2.667,1.000,2.667,2.832
125,"(24, 34]","(65, 70]",Non-Motorist,3,2,6,1,1.500,6.000,0.250,0.354
198,"(34, 54]","(65, 70]",Non-Motorist,12,5,4,1,2.400,4.000,0.600,0.744
199,"(34, 54]","(65, 70]",Non-Motorist,14,8,5,6,1.750,0.833,2.100,1.579
240,"(54, 100]","(65, 70]",Non-Motorist,19,16,6,6,1.188,1.000,1.188,0.797
241,"(54, 100]","(65, 70]",Non-Motorist,43,45,9,10,0.956,0.900,1.062,0.540
