,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(10, 15]",Female,6,4,1,6,1.500,0.167,9.000,11.334
1,"(15, 24]","(10, 15]",Male,6,3,5,4,2.000,1.250,1.600,1.562
2,"(15, 24]","(15, 20]",Female,24,26,10,8,0.923,1.250,0.738,0.410
3,"(15, 24]","(15, 20]",Male,36,25,46,36,1.440,1.278,1.127,0.390
4,"(15, 24]","(20, 25]",Female,8,10,10,12,0.800,0.833,0.960,0.615
5,"(15, 24]","(20, 25]",Male,19,20,28,31,0.950,0.903,1.052,0.438
6,"(15, 24]","(25, 30]",Female,4,2,3,5,2.000,0.600,3.333,3.780
7,"(15, 24]","(25, 30]",Male,2,4,14,9,0.500,1.556,0.321,0.311
8,"(15, 24]","(40, 45]",Female,2,3,1,1,0.667,1.000,0.667,1.123
9,"(24, 34]","(10, 15]",Female,1,2,1,4,0.500,0.250,2.000,3.318
10,"(24, 34]","(10, 15]",Male,1,1,1,1,1.000,1.000,1.000,2.001
11,"(24, 34]","(15, 20]",Male,1,4,1,5,0.250,0.200,1.250,1.958
12,"(24, 34]","(20, 25]",Female,1,3,3,6,0.333,0.500,0.667,0.903
13,"(24, 34]","(20, 25]",Male,10,6,14,11,1.667,1.273,1.310,0.860
14,"(24, 34]","(25, 30]",Female,5,6,4,6,0.833,0.667,1.250,1.108
15,"(24, 34]","(25, 30]",Male,13,11,21,20,1.182,1.050,1.126,0.583
16,"(24, 34]","(30, 35]",Female,1,1,4,3,1.000,1.333,0.750,1.206
17,"(24, 34]","(30, 35]",Male,5,5,2,2,1.000,1.000,1.000,1.184
18,"(24, 34]","(40, 45]",Male,3,3,2,2,1.000,1.000,1.000,1.292
19,"(24, 34]","(70, 75]",Female,1,1,1,1,1.000,1.000,1.000,2.001
20,"(34, 54]","(5, 10]",Male,1,1,1,1,1.000,1.000,1.000,2.001
21,"(34, 54]","(15, 20]",Female,3,7,2,4,0.429,0.500,0.857,0.950
22,"(34, 54]","(20, 25]",Female,2,1,1,4,2.000,0.250,8.000,13.273
23,"(34, 54]","(25, 30]",Female,2,1,3,3,2.000,1.000,2.000,2.946
24,"(34, 54]","(25, 30]",Male,3,9,2,3,0.333,0.667,0.500,0.566
25,"(34, 54]","(30, 35]",Female,2,6,7,3,0.333,2.333,0.143,0.153
26,"(34, 54]","(30, 35]",Male,6,10,2,2,0.600,1.000,0.600,0.676
27,"(34, 54]","(35, 40]",Female,3,3,3,5,1.000,0.600,1.667,1.828
28,"(34, 54]","(35, 40]",Male,14,13,3,4,1.077,0.750,1.436,1.230
29,"(34, 54]","(40, 45]",Male,13,10,4,2,1.300,2.000,0.650,0.627
30,"(34, 54]","(45, 50]",Female,2,1,1,4,2.000,0.250,8.000,13.273
31,"(34, 54]","(45, 50]",Male,12,14,3,3,0.857,1.000,0.857,0.778
32,"(34, 54]","(50, 55]",Female,6,4,7,8,1.500,0.875,1.714,1.421
33,"(34, 54]","(50, 55]",Male,5,6,1,3,0.833,0.333,2.500,3.262
34,"(34, 54]","(55, 60]",Female,3,4,5,4,0.750,1.250,0.600,0.611
35,"(34, 54]","(65, 70]",Male,1,1,1,1,1.000,1.000,1.000,2.001
36,"(34, 54]","(70, 75]",Female,3,1,1,1,3.000,1.000,3.000,5.479
37,"(54, 100]","(20, 25]",Female,2,3,1,1,0.667,1.000,0.667,1.123
38,"(54, 100]","(40, 45]",Female,2,2,1,1,1.000,1.000,1.000,1.733
39,"(54, 100]","(40, 45]",Male,3,3,1,5,1.000,0.200,5.000,6.836
40,"(54, 100]","(45, 50]",Female,1,4,1,3,0.250,0.333,0.750,1.206
41,"(54, 100]","(45, 50]",Male,3,8,2,3,0.375,0.667,0.562,0.640
42,"(54, 100]","(50, 55]",Male,8,15,4,2,0.533,2.000,0.267,0.259
43,"(54, 100]","(55, 60]",Female,3,7,3,4,0.429,0.750,0.571,0.589
44,"(54, 100]","(55, 60]",Male,14,13,2,2,1.077,1.000,1.077,1.155
45,"(54, 100]","(60, 65]",Male,17,15,1,3,1.133,0.333,3.400,4.110
46,"(54, 100]","(65, 70]",Female,6,6,8,4,1.000,2.000,0.500,0.422
47,"(54, 100]","(65, 70]",Male,30,25,2,3,1.200,0.667,1.800,1.716
48,"(54, 100]","(70, 75]",Female,11,9,9,7,1.222,1.286,0.951,0.644
49,"(54, 100]","(70, 75]",Male,30,27,3,3,1.111,1.000,1.111,0.956
50,"(54, 100]","(75, 80]",Female,5,2,16,9,2.500,1.778,1.406,1.316
51,"(54, 100]","(75, 80]",Male,39,42,1,2,0.929,0.500,1.857,2.314
52,"(54, 100]","(80, 85]",Female,15,8,20,11,1.875,1.818,1.031,0.597
53,"(54, 100]","(80, 85]",Male,34,34,1,3,1.000,0.333,3.000,3.543
54,"(54, 100]","(85, 90]",Female,21,7,15,9,3.000,1.667,1.800,1.096
55,"(54, 100]","(85, 90]",Male,20,15,6,2,1.333,3.000,0.444,0.394
56,"(54, 100]","(90, 95]",Female,12,2,11,3,6.000,3.667,1.636,1.645
