,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,198,142,207,169,1.394,1.225,1.138,0.181
1,"(15, 24]","(0, 5]",Male,66,45,93,42,1.467,2.214,0.662,0.181
2,"(15, 24]","(5, 10]",Female,47,54,48,39,0.870,1.231,0.707,0.211
3,"(15, 24]","(5, 10]",Male,28,11,52,40,2.545,1.300,1.958,0.815
4,"(15, 24]","(10, 15]",Female,457,475,177,198,0.962,0.894,1.076,0.142
5,"(15, 24]","(10, 15]",Male,668,552,1045,961,1.210,1.087,1.113,0.098
6,"(15, 24]","(15, 20]",Female,1966,2058,816,1115,0.955,0.732,1.305,0.098
7,"(15, 24]","(15, 20]",Male,3779,3277,8374,8757,1.153,0.956,1.206,0.069
8,"(15, 24]","(20, 25]",Female,701,720,684,954,0.974,0.717,1.358,0.120
9,"(15, 24]","(20, 25]",Male,1535,1260,4466,4426,1.218,1.009,1.207,0.080
10,"(15, 24]","(25, 30]",Female,171,167,275,324,1.024,0.849,1.206,0.175
11,"(15, 24]","(25, 30]",Male,344,246,1014,949,1.398,1.068,1.309,0.140
12,"(15, 24]","(30, 35]",Female,81,61,85,97,1.328,0.876,1.515,0.350
13,"(15, 24]","(30, 35]",Male,187,100,365,287,1.870,1.272,1.470,0.228
14,"(15, 24]","(35, 40]",Female,95,65,48,47,1.462,1.021,1.431,0.380
15,"(15, 24]","(35, 40]",Male,105,44,211,152,2.386,1.388,1.719,0.369
16,"(15, 24]","(40, 45]",Female,115,69,47,26,1.667,1.808,0.922,0.269
17,"(15, 24]","(40, 45]",Male,98,41,153,81,2.390,1.889,1.265,0.299
18,"(15, 24]","(45, 50]",Female,111,56,27,13,1.982,2.077,0.954,0.361
19,"(15, 24]","(45, 50]",Male,71,25,122,56,2.840,2.179,1.304,0.375
20,"(15, 24]","(50, 55]",Female,89,22,19,13,4.045,1.462,2.768,1.203
21,"(15, 24]","(50, 55]",Male,58,23,72,36,2.522,2.000,1.261,0.408
