,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
17,"(15, 24]","(25, 30]",Not Deployed,2,1,3,2,2.000,1.500,1.333,2.038
41,"(24, 34]","(25, 30]",Not Deployed,3,6,6,7,0.500,0.857,0.583,0.526
42,"(24, 34]","(25, 30]",Not Deployed,13,15,15,7,0.867,2.143,0.404,0.241
15,"(15, 24]","(25, 30]",Deployed,3,2,11,10,1.500,1.100,1.364,1.382
16,"(15, 24]","(25, 30]",Deployed,4,8,18,17,0.500,1.059,0.472,0.331
39,"(24, 34]","(25, 30]",Deployed,20,15,23,29,1.333,0.793,1.681,0.746
40,"(24, 34]","(25, 30]",Deployed,55,53,36,28,1.038,1.286,0.807,0.259
67,"(34, 54]","(25, 30]",Deployed,4,2,6,10,2.000,0.600,3.333,3.365
68,"(34, 54]","(25, 30]",Deployed,12,23,12,14,0.522,0.857,0.609,0.324
103,"(54, 100]","(25, 30]",Deployed,2,1,2,2,2.000,1.000,2.000,3.164
104,"(54, 100]","(25, 30]",Deployed,2,3,2,8,0.667,0.250,2.667,3.223
