,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
71,"(34, 54]","(47, 52]",Not Deployed,5,3,5,4,1.667,1.250,1.333,1.324
95,"(54, 100]","(47, 52]",Not Deployed,3,6,1,5,0.500,0.200,2.500,3.262
96,"(54, 100]","(47, 52]",Not Deployed,3,3,1,4,1.000,0.250,4.000,5.541
19,"(15, 24]","(47, 52]",Deployed,11,7,4,4,1.571,1.000,1.571,1.348
20,"(15, 24]","(47, 52]",Deployed,3,2,11,3,1.500,3.667,0.409,0.459
44,"(24, 34]","(47, 52]",Deployed,4,6,4,4,0.667,1.000,0.667,0.639
45,"(24, 34]","(47, 52]",Deployed,4,2,6,3,2.000,2.000,1.000,1.119
69,"(34, 54]","(47, 52]",Deployed,2,7,46,42,0.286,1.095,0.261,0.217
70,"(34, 54]","(47, 52]",Deployed,12,10,10,8,1.200,1.250,0.960,0.615
93,"(54, 100]","(47, 52]",Deployed,3,18,6,16,0.167,0.375,0.444,0.350
94,"(54, 100]","(47, 52]",Deployed,8,11,5,13,0.727,0.385,1.891,1.331
