,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
134,"(34, 54]","(50, 55]",Not Deployed,7,7,9,7,1.000,1.286,0.778,0.573
135,"(34, 54]","(50, 55]",Not Deployed,14,13,4,8,1.077,0.500,2.154,1.562
187,"(54, 100]","(50, 55]",Not Deployed,8,6,2,10,1.333,0.200,6.667,6.304
188,"(54, 100]","(50, 55]",Not Deployed,11,23,6,6,0.478,1.000,0.478,0.328
133,"(34, 54]","(50, 55]",Non-Motorist,1,3,3,2,0.333,1.500,0.222,0.327
37,"(15, 24]","(50, 55]",Deployed,17,10,3,2,1.700,1.500,1.133,1.130
38,"(15, 24]","(50, 55]",Deployed,10,1,9,2,10.000,4.500,2.222,2.909
81,"(24, 34]","(50, 55]",Deployed,14,9,1,3,1.556,0.333,4.667,5.750
82,"(24, 34]","(50, 55]",Deployed,7,1,10,9,7.000,1.111,6.300,7.337
131,"(34, 54]","(50, 55]",Deployed,15,8,29,28,1.875,1.036,1.810,0.931
132,"(34, 54]","(50, 55]",Deployed,42,39,18,15,1.077,1.200,0.897,0.375
185,"(54, 100]","(50, 55]",Deployed,14,27,7,19,0.519,0.368,1.407,0.779
186,"(54, 100]","(50, 55]",Deployed,62,73,14,19,0.849,0.737,1.153,0.456
