,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
194,"(54, 100]","(55, 60]",Unknown,3,4,2,2,0.750,1.000,0.750,0.944
138,"(34, 54]","(55, 60]",Not Deployed,11,2,6,8,5.500,0.750,7.333,6.899
139,"(34, 54]","(55, 60]",Not Deployed,4,1,6,4,4.000,1.500,2.667,3.445
192,"(54, 100]","(55, 60]",Not Deployed,5,9,9,12,0.556,0.750,0.741,0.528
193,"(54, 100]","(55, 60]",Not Deployed,32,45,7,7,0.711,1.000,0.711,0.416
191,"(54, 100]","(55, 60]",Non-Motorist,2,1,2,1,2.000,2.000,1.000,1.733
39,"(15, 24]","(55, 60]",Deployed,6,1,5,1,6.000,5.000,1.200,1.847
83,"(24, 34]","(55, 60]",Deployed,20,6,7,2,3.333,3.500,0.952,0.884
84,"(24, 34]","(55, 60]",Deployed,8,2,7,2,4.000,3.500,1.143,1.288
136,"(34, 54]","(55, 60]",Deployed,26,13,17,12,2.000,1.417,1.412,0.720
137,"(34, 54]","(55, 60]",Deployed,22,16,13,5,1.375,2.600,0.529,0.329
189,"(54, 100]","(55, 60]",Deployed,21,34,16,34,0.618,0.471,1.312,0.543
190,"(54, 100]","(55, 60]",Deployed,115,101,16,16,1.139,1.000,1.139,0.435
