,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,4,3,3,3,1.333,1.000,1.333,1.492
1,"(15, 24]","(10, 15]",Male,3,4,5,4,0.750,1.250,0.600,0.611
2,"(15, 24]","(15, 20]",Female,5,7,12,16,0.714,0.750,0.952,0.667
3,"(15, 24]","(15, 20]",Male,14,19,32,46,0.737,0.696,1.059,0.449
4,"(15, 24]","(20, 25]",Female,3,7,6,4,0.429,1.500,0.286,0.270
5,"(15, 24]","(20, 25]",Male,10,9,33,35,1.111,0.943,1.178,0.615
6,"(15, 24]","(25, 30]",Male,2,1,4,10,2.000,0.400,5.000,6.805
7,"(15, 24]","(30, 35]",Male,1,1,2,2,1.000,1.000,1.000,1.733
8,"(24, 34]","(10, 15]",Female,2,2,1,2,1.000,0.500,2.000,3.164
9,"(24, 34]","(15, 20]",Male,2,3,10,9,0.667,1.111,0.600,0.614
10,"(24, 34]","(20, 25]",Female,2,3,3,1,0.667,3.000,0.222,0.327
11,"(24, 34]","(20, 25]",Male,8,5,8,12,1.600,0.667,2.400,1.757
12,"(24, 34]","(25, 30]",Female,1,2,2,1,0.500,2.000,0.250,0.433
13,"(24, 34]","(25, 30]",Male,4,4,5,10,1.000,0.500,2.000,1.792
14,"(24, 34]","(30, 35]",Male,6,2,3,4,3.000,0.750,4.000,4.477
15,"(24, 34]","(35, 40]",Male,2,3,3,1,0.667,3.000,0.222,0.327
16,"(24, 34]","(40, 45]",Male,1,1,4,3,1.000,1.333,0.750,1.206
17,"(34, 54]","(5, 10]",Female,1,2,1,2,0.500,0.500,1.000,1.733
18,"(34, 54]","(5, 10]",Male,2,1,1,2,2.000,0.500,4.000,6.931
19,"(34, 54]","(20, 25]",Male,2,2,4,7,1.000,0.571,1.750,2.067
20,"(34, 54]","(30, 35]",Male,1,1,1,1,1.000,1.000,1.000,2.001
21,"(34, 54]","(35, 40]",Male,1,1,4,3,1.000,1.333,0.750,1.206
22,"(34, 54]","(70, 75]",Female,1,1,1,1,1.000,1.000,1.000,2.001
23,"(54, 100]","(5, 10]",Male,1,1,2,1,1.000,2.000,0.500,0.936
