,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,5,4,6,6,1.250,1.000,1.250,1.108
1,"(15, 24]","(0, 5]",Male,1,1,1,2,1.000,0.500,2.000,3.743
2,"(15, 24]","(10, 15]",Female,4,6,3,5,0.667,0.600,1.111,1.084
3,"(15, 24]","(10, 15]",Male,16,22,17,23,0.727,0.739,0.984,0.454
4,"(15, 24]","(15, 20]",Female,9,27,6,25,0.333,0.240,1.389,0.830
5,"(15, 24]","(15, 20]",Male,33,66,97,170,0.500,0.571,0.876,0.222
6,"(15, 24]","(20, 25]",Female,2,8,10,11,0.250,0.909,0.275,0.249
7,"(15, 24]","(20, 25]",Male,12,19,43,81,0.632,0.531,1.190,0.496
8,"(15, 24]","(25, 30]",Male,6,5,12,19,1.200,0.632,1.900,1.350
9,"(15, 24]","(30, 35]",Male,3,2,4,8,1.500,0.500,3.000,3.301
10,"(15, 24]","(35, 40]",Male,3,3,2,2,1.000,1.000,1.000,1.292
11,"(15, 24]","(45, 50]",Male,4,2,2,1,2.000,2.000,1.000,1.501
12,"(24, 34]","(0, 5]",Female,8,9,12,17,0.889,0.706,1.259,0.777
13,"(24, 34]","(0, 5]",Male,2,5,5,2,0.400,2.500,0.160,0.189
14,"(24, 34]","(5, 10]",Female,10,11,9,14,0.909,0.643,1.414,0.867
15,"(24, 34]","(5, 10]",Male,6,11,14,16,0.545,0.875,0.623,0.391
16,"(24, 34]","(10, 15]",Female,3,10,4,7,0.300,0.571,0.525,0.478
17,"(24, 34]","(10, 15]",Male,5,11,9,17,0.455,0.529,0.859,0.584
18,"(24, 34]","(15, 20]",Male,8,9,18,27,0.889,0.667,1.333,0.767
19,"(24, 34]","(20, 25]",Female,2,8,4,4,0.250,1.000,0.250,0.265
20,"(24, 34]","(20, 25]",Male,10,9,26,52,1.111,0.500,2.222,1.157
21,"(24, 34]","(25, 30]",Female,1,4,7,7,0.250,1.000,0.250,0.310
22,"(24, 34]","(25, 30]",Male,8,9,22,43,0.889,0.512,1.737,0.963
23,"(24, 34]","(30, 35]",Female,1,3,3,4,0.333,0.750,0.444,0.616
24,"(24, 34]","(30, 35]",Male,5,5,10,10,1.000,1.000,1.000,0.776
25,"(24, 34]","(35, 40]",Male,4,2,3,9,2.000,0.333,6.000,6.564
26,"(24, 34]","(40, 45]",Male,3,4,5,4,0.750,1.250,0.600,0.611
27,"(24, 34]","(45, 50]",Male,1,2,4,1,0.500,4.000,0.125,0.207
28,"(34, 54]","(0, 5]",Female,1,2,2,3,0.500,0.667,0.750,1.146
29,"(34, 54]","(0, 5]",Male,8,8,4,7,1.000,0.571,1.750,1.406
30,"(34, 54]","(5, 10]",Female,7,18,5,7,0.389,0.714,0.544,0.401
31,"(34, 54]","(5, 10]",Male,8,10,8,12,0.800,0.667,1.200,0.792
32,"(34, 54]","(10, 15]",Female,7,24,7,15,0.292,0.467,0.625,0.394
33,"(34, 54]","(10, 15]",Male,4,10,10,29,0.400,0.345,1.160,0.809
34,"(34, 54]","(15, 20]",Female,3,12,4,9,0.250,0.444,0.562,0.497
35,"(34, 54]","(15, 20]",Male,11,15,6,24,0.733,0.250,2.933,1.780
36,"(34, 54]","(20, 25]",Female,2,6,1,6,0.333,0.167,2.000,2.710
37,"(34, 54]","(20, 25]",Male,4,11,4,21,0.364,0.190,1.909,1.528
38,"(34, 54]","(25, 30]",Male,5,4,4,13,1.250,0.308,4.062,3.587
39,"(34, 54]","(30, 35]",Female,3,3,1,2,1.000,0.500,2.000,2.946
40,"(34, 54]","(30, 35]",Male,7,4,6,14,1.750,0.429,4.083,3.250
41,"(34, 54]","(35, 40]",Female,2,2,5,4,1.000,1.250,0.800,0.964
42,"(34, 54]","(35, 40]",Male,2,11,7,9,0.182,0.778,0.234,0.215
43,"(34, 54]","(40, 45]",Female,2,3,3,4,0.667,0.750,0.889,1.059
44,"(34, 54]","(40, 45]",Male,5,8,12,11,0.625,1.091,0.573,0.406
45,"(34, 54]","(45, 50]",Female,1,2,3,4,0.500,0.750,0.667,0.963
46,"(34, 54]","(45, 50]",Male,5,6,6,11,0.833,0.545,1.528,1.209
47,"(34, 54]","(50, 55]",Female,2,2,3,4,1.000,0.750,1.333,1.679
48,"(34, 54]","(50, 55]",Male,1,2,6,6,0.500,1.000,0.500,0.677
49,"(34, 54]","(55, 60]",Male,2,1,5,7,2.000,0.714,2.800,3.804
50,"(34, 54]","(65, 70]",Female,3,2,1,1,1.500,1.000,1.500,2.526
51,"(34, 54]","(65, 70]",Male,2,2,2,1,1.000,2.000,0.500,0.791
52,"(54, 100]","(5, 10]",Male,1,3,2,2,0.333,1.000,0.333,0.509
53,"(54, 100]","(35, 40]",Male,1,2,4,2,0.500,2.000,0.250,0.375
54,"(54, 100]","(45, 50]",Male,1,1,1,1,1.000,1.000,1.000,2.001
55,"(54, 100]","(50, 55]",Male,2,1,2,2,2.000,1.000,2.000,3.164
56,"(54, 100]","(55, 60]",Male,1,4,1,2,0.250,0.500,0.500,0.830
57,"(54, 100]","(60, 65]",Male,2,3,1,2,0.667,0.500,1.333,2.038
