,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
11,"(15, 24]","(10, 15]",Unknown,26,49,20,24,0.531,0.833,0.637,0.249
12,"(15, 24]","(10, 15]",Unknown,69,91,72,115,0.758,0.626,1.211,0.272
58,"(24, 34]","(10, 15]",Unknown,18,26,13,27,0.692,0.481,1.438,0.660
59,"(24, 34]","(10, 15]",Unknown,10,18,13,27,0.556,0.481,1.154,0.602
109,"(34, 54]","(10, 15]",Unknown,10,27,5,18,0.370,0.278,1.333,0.838
110,"(34, 54]","(10, 15]",Unknown,13,34,20,43,0.382,0.465,0.822,0.351
166,"(54, 100]","(10, 15]",Unknown,4,10,1,11,0.400,0.091,4.400,5.286
10,"(15, 24]","(10, 15]",Not Deployed,2,5,5,8,0.400,0.625,0.640,0.649
8,"(15, 24]","(10, 15]",Non-Motorist,71,92,31,59,0.772,0.525,1.469,0.407
9,"(15, 24]","(10, 15]",Non-Motorist,148,212,250,314,0.698,0.796,0.877,0.128
56,"(24, 34]","(10, 15]",Non-Motorist,34,57,22,42,0.596,0.524,1.139,0.392
57,"(24, 34]","(10, 15]",Non-Motorist,29,38,39,57,0.763,0.684,1.115,0.364
107,"(34, 54]","(10, 15]",Non-Motorist,41,96,35,79,0.427,0.443,0.964,0.270
108,"(34, 54]","(10, 15]",Non-Motorist,47,111,76,149,0.423,0.510,0.830,0.190
164,"(54, 100]","(10, 15]",Non-Motorist,7,13,1,5,0.538,0.200,2.692,3.211
165,"(54, 100]","(10, 15]",Non-Motorist,6,30,11,36,0.200,0.306,0.655,0.371
