,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
30,"(15, 24]","(30, 35]",Unknown,6,5,4,4,1.200,1.000,1.200,1.119
31,"(15, 24]","(30, 35]",Unknown,6,5,14,15,1.200,0.933,1.286,0.916
77,"(24, 34]","(30, 35]",Unknown,2,5,5,6,0.400,0.833,0.480,0.496
78,"(24, 34]","(30, 35]",Unknown,10,6,37,47,1.667,0.787,2.117,1.193
125,"(34, 54]","(30, 35]",Unknown,6,7,2,3,0.857,0.667,1.286,1.376
126,"(34, 54]","(30, 35]",Unknown,9,8,18,24,1.125,0.750,1.500,0.869
173,"(54, 100]","(30, 35]",Unknown,1,6,1,3,0.167,0.333,0.500,0.791
76,"(24, 34]","(30, 35]",Not Deployed,1,1,2,2,1.000,1.000,1.000,1.733
28,"(15, 24]","(30, 35]",Non-Motorist,3,4,5,9,0.750,0.556,1.350,1.279
29,"(15, 24]","(30, 35]",Non-Motorist,12,10,28,40,1.200,0.700,1.714,0.851
74,"(24, 34]","(30, 35]",Non-Motorist,9,6,10,12,1.500,0.833,1.800,1.226
75,"(24, 34]","(30, 35]",Non-Motorist,21,24,65,70,0.875,0.929,0.942,0.328
123,"(34, 54]","(30, 35]",Non-Motorist,11,15,11,16,0.733,0.688,1.067,0.597
124,"(34, 54]","(30, 35]",Non-Motorist,24,25,20,30,0.960,0.667,1.440,0.589
172,"(54, 100]","(30, 35]",Non-Motorist,4,15,7,13,0.267,0.538,0.495,0.364
