,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
26,"(15, 24]","(25, 30]",Unknown,6,4,10,16,1.500,0.625,2.400,1.830
27,"(15, 24]","(25, 30]",Unknown,11,8,37,43,1.375,0.860,1.598,0.828
72,"(24, 34]","(25, 30]",Unknown,6,15,7,9,0.400,0.778,0.514,0.360
73,"(24, 34]","(25, 30]",Unknown,17,22,41,72,0.773,0.569,1.357,0.517
121,"(34, 54]","(25, 30]",Unknown,3,4,5,12,0.750,0.417,1.800,1.678
122,"(34, 54]","(25, 30]",Unknown,7,15,11,31,0.467,0.355,1.315,0.761
71,"(24, 34]","(25, 30]",Not Deployed,1,2,3,8,0.500,0.375,1.333,1.867
24,"(15, 24]","(25, 30]",Non-Motorist,8,12,9,19,0.667,0.474,1.407,0.861
25,"(15, 24]","(25, 30]",Non-Motorist,26,29,102,120,0.897,0.850,1.055,0.323
69,"(24, 34]","(25, 30]",Non-Motorist,16,32,10,18,0.500,0.556,0.900,0.452
70,"(24, 34]","(25, 30]",Non-Motorist,53,53,103,155,1.000,0.665,1.505,0.357
119,"(34, 54]","(25, 30]",Non-Motorist,7,14,4,9,0.500,0.444,1.125,0.855
120,"(34, 54]","(25, 30]",Non-Motorist,12,25,24,54,0.480,0.444,1.080,0.466
170,"(54, 100]","(25, 30]",Non-Motorist,3,7,1,6,0.429,0.167,2.571,3.298
171,"(54, 100]","(25, 30]",Non-Motorist,7,18,5,13,0.389,0.385,1.011,0.699
