,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
55,"(24, 34]","(5, 10]",Unknown,9,10,22,27,0.900,0.815,1.105,0.601
54,"(24, 34]","(5, 10]",Unknown,33,41,20,37,0.805,0.541,1.489,0.546
162,"(54, 100]","(5, 10]",Unknown,3,9,3,3,0.333,1.000,0.333,0.352
106,"(34, 54]","(5, 10]",Unknown,5,24,17,26,0.208,0.654,0.319,0.186
105,"(34, 54]","(5, 10]",Unknown,13,17,9,23,0.765,0.391,1.954,1.058
163,"(54, 100]","(5, 10]",Unknown,1,4,4,13,0.250,0.308,0.812,1.021
7,"(15, 24]","(5, 10]",Unknown,11,10,5,8,1.100,0.625,1.760,1.267
6,"(15, 24]","(5, 10]",Unknown,7,8,8,9,0.875,0.889,0.984,0.701
53,"(24, 34]","(5, 10]",Not Deployed,1,1,2,2,1.000,1.000,1.000,1.733
104,"(34, 54]","(5, 10]",Not Deployed,1,2,1,2,0.500,0.500,1.000,1.733
52,"(24, 34]","(5, 10]",Non-Motorist,46,81,71,89,0.568,0.798,0.712,0.177
5,"(15, 24]","(5, 10]",Non-Motorist,14,23,18,19,0.609,0.947,0.643,0.305
102,"(34, 54]","(5, 10]",Non-Motorist,24,50,20,62,0.480,0.323,1.488,0.537
103,"(34, 54]","(5, 10]",Non-Motorist,49,82,44,78,0.598,0.564,1.059,0.282
51,"(24, 34]","(5, 10]",Non-Motorist,63,90,69,105,0.700,0.657,1.065,0.246
161,"(54, 100]","(5, 10]",Non-Motorist,9,27,10,22,0.333,0.455,0.733,0.399
4,"(15, 24]","(5, 10]",Non-Motorist,20,30,16,27,0.667,0.593,1.125,0.484
