,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
17,"(15, 24]","(15, 20]",Unknown,60,85,55,98,0.706,0.561,1.258,0.306
18,"(15, 24]","(15, 20]",Unknown,153,177,370,506,0.864,0.731,1.182,0.165
62,"(24, 34]","(15, 20]",Unknown,5,17,5,10,0.294,0.500,0.588,0.441
63,"(24, 34]","(15, 20]",Unknown,16,30,39,68,0.533,0.574,0.930,0.346
113,"(34, 54]","(15, 20]",Unknown,4,16,5,18,0.250,0.278,0.900,0.680
114,"(34, 54]","(15, 20]",Unknown,11,21,4,28,0.524,0.143,3.667,2.395
15,"(15, 24]","(15, 20]",Not Deployed,4,3,2,4,1.333,0.500,2.667,3.082
16,"(15, 24]","(15, 20]",Not Deployed,15,11,25,27,1.364,0.926,1.473,0.717
13,"(15, 24]","(15, 20]",Non-Motorist,170,246,81,178,0.691,0.455,1.519,0.265
14,"(15, 24]","(15, 20]",Non-Motorist,377,442,1108,1580,0.853,0.701,1.216,0.115
60,"(24, 34]","(15, 20]",Non-Motorist,16,28,5,31,0.571,0.161,3.543,2.044
61,"(24, 34]","(15, 20]",Non-Motorist,49,87,108,188,0.563,0.574,0.980,0.217
111,"(34, 54]","(15, 20]",Non-Motorist,22,63,13,35,0.349,0.371,0.940,0.387
112,"(34, 54]","(15, 20]",Non-Motorist,30,59,46,99,0.508,0.465,1.094,0.318
167,"(54, 100]","(15, 20]",Non-Motorist,5,20,6,19,0.250,0.316,0.792,0.544
