,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Not Deployed,1,3,2,2,0.333,1.000,0.333,0.509
1,"(15, 24]","(10, 15]",Not Deployed,4,3,3,3,1.333,1.000,1.333,1.492
2,"(15, 24]","(15, 20]",Not Deployed,7,8,2,6,0.875,0.333,2.625,2.541
3,"(15, 24]","(15, 20]",Not Deployed,12,6,16,25,2.000,0.640,3.125,1.862
4,"(15, 24]","(20, 25]",Not Deployed,3,2,9,11,1.500,0.818,1.833,1.868
5,"(24, 34]","(0, 5]",Not Deployed,1,1,3,5,1.000,0.600,1.667,2.654
6,"(24, 34]","(5, 10]",Not Deployed,1,1,2,2,1.000,1.000,1.000,1.733
7,"(24, 34]","(15, 20]",Not Deployed,2,3,3,3,0.667,1.000,0.667,0.817
8,"(24, 34]","(20, 25]",Not Deployed,1,2,4,1,0.500,4.000,0.125,0.207
9,"(24, 34]","(25, 30]",Not Deployed,1,1,3,5,1.000,0.600,1.667,2.654
10,"(34, 54]","(35, 40]",Not Deployed,2,1,2,1,2.000,2.000,1.000,1.733
11,"(54, 100]","(75, 80]",Not Deployed,1,1,1,1,1.000,1.000,1.000,2.001
