,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Male,2,1,3,1,2.000,3.000,0.667,1.123
1,"(15, 24]","(10, 15]",Female,1,1,1,3,1.000,0.333,3.000,5.479
2,"(15, 24]","(10, 15]",Male,6,6,8,6,1.000,1.333,0.750,0.594
3,"(15, 24]","(15, 20]",Female,5,7,4,9,0.714,0.444,1.607,1.351
4,"(15, 24]","(15, 20]",Male,13,8,30,36,1.625,0.833,1.950,1.005
5,"(15, 24]","(20, 25]",Male,3,5,11,22,0.600,0.500,1.200,0.984
6,"(24, 34]","(0, 5]",Female,3,2,2,3,1.500,0.667,2.250,2.907
7,"(24, 34]","(5, 10]",Female,1,3,1,4,0.333,0.250,1.333,2.144
8,"(24, 34]","(5, 10]",Male,1,1,1,1,1.000,1.000,1.000,2.001
9,"(24, 34]","(15, 20]",Male,1,2,4,8,0.500,0.500,1.000,1.370
10,"(24, 34]","(20, 25]",Male,1,2,3,7,0.500,0.429,1.167,1.641
11,"(24, 34]","(25, 30]",Male,1,3,3,4,0.333,0.750,0.444,0.616
12,"(34, 54]","(10, 15]",Female,2,2,1,2,1.000,0.500,2.000,3.164
13,"(34, 54]","(60, 65]",Female,1,1,1,1,1.000,1.000,1.000,2.001
